,t,y,v_{y},v_{x},x
898,180,0.688274512,-0.061253377,0.013130778,0.675271659
899,180.2,0.675327816,-0.070097209,0.006821501,0.678058104
900,180.4,0.660235628,-0.059807339,0.001703943,0.67800026
901,180.6,0.651404881,-0.04676276,-0.000933265,0.678739681
902,180.8,0.641530524,-0.05965442,-0.001779193,0.677626954
903,181,0.627543113,-0.086078635,-0.006089393,0.678028004
904,181.2,0.60709907,-0.087544302,-0.009203362,0.675191197
905,181.4,0.592525392,-0.054759864,-0.005312299,0.674346659
906,181.6,0.585195125,-0.065446875,0.007309453,0.673066277
907,181.8,0.566346642,-0.070378226,0.014105586,0.677270441
908,182,0.557043834,-0.059734032,-0.006339198,0.678708511
909,182.2,0.542453029,-0.074826872,-0.014826134,0.674734762
910,182.4,0.527113085,-0.054234366,-0.004804565,0.672778057
911,182.6,0.520759283,-0.060420453,0.002859395,0.672812936
912,182.8,0.502944904,-0.070301924,-0.001998628,0.673921815
913,183,0.492638513,-0.053715383,-0.01427532,0.672013485
914,183.2,0.481458751,-0.070241451,-0.016793791,0.668211688
915,183.4,0.464541933,-0.083950275,-0.000865955,0.665295968
916,183.6,0.447878641,-0.081448176,-0.008523629,0.667865306
917,183.8,0.431962663,-0.060837178,-0.013752391,0.661886517
918,184,0.42354377,-0.06201608,0.003155411,0.662364349
919,184.2,0.40715623,-0.079471759,0.013198323,0.663148681
920,184.4,0.391755067,-0.072306945,-0.003830804,0.667643679
921,184.6,0.378233452,-0.059087479,-0.015771549,0.66161636
922,184.8,0.368120075,-0.065071747,-0.017612847,0.661335059
923,185,0.352204754,-0.072329789,-0.018987002,0.654571221
924,185.2,0.339188159,-0.071345654,-0.004397791,0.653740258
925,185.4,0.323666492,-0.073581532,-0.010232964,0.652812105
926,185.6,0.309755547,-0.078089069,-0.003417128,0.649647073
927,185.8,0.292430865,-0.068458089,-5.88E-05,0.651445254
928,186,0.282372311,-0.052685522,-0.007592818,0.64962357
929,186.2,0.271356656,-0.063830567,-0.004827692,0.648408126
930,186.4,0.256840085,-0.072245284,0.003663245,0.647692494
931,186.6,0.242458542,-0.065886219,-0.001680765,0.649873424
932,186.8,0.230485597,-0.0585061,-0.022131497,0.647020187
933,187,0.219056102,-0.071093887,-0.011097099,0.641020825
934,187.2,0.202048042,-0.08322299,-0.003067699,0.642581348
935,187.4,0.185766906,-0.077684496,-0.007954638,0.639793746
936,187.6,0.170974244,-0.072209168,-0.006993901,0.639399493
937,187.8,0.156883239,-0.068572925,-0.011850715,0.636996185
938,188,0.143545074,-0.079451485,-0.011155072,0.634659207
939,188.2,0.125102645,-0.096785361,-0.009772113,0.632534156
940,188.4,0.10483093,-0.094684001,0.004310089,0.630750362
941,188.6,0.087229045,-0.078923825,0.005056964,0.634258192
942,188.8,0.073261399,-0.067809294,-2.57E-05,0.632773147
943,189,0.060105327,-0.063597368,0.002344816,0.63424791
944,189.2,0.047822452,-0.058110189,0.004533752,0.633711074
945,189.4,0.036861252,-0.050787055,0.008715977,0.636061411
946,189.6,0.02750763,-0.053271935,-0.028160626,0.637197464
947,189.8,0.015552478,-0.081620495,-0.022810545,0.62479716
948,190,-0.005140568,-0.079877905,0.002612481,0.628073246
949,190.2,-0.016398684,-0.058717453,-0.025576679,0.625842153
950,190.4,-0.028627549,-0.072182982,-0.021730679,0.617842575
951,190.6,-0.045271877,-0.068642716,-0.005234417,0.617149881
952,190.8,-0.056084635,-0.07015312,-0.007670955,0.615748808
953,191,-0.073333125,-0.076705792,-0.002813167,0.614081499
954,191.2,-0.086766952,-0.080536996,0.015518939,0.614623542
955,191.4,-0.105547923,-0.085876218,0.017961246,0.620289075
956,191.6,-0.121117439,-0.074693826,0.009464627,0.62180804
957,191.8,-0.135425454,-0.068505979,0.011471788,0.624074926
958,192,-0.148519831,-0.07783903,0.02293735,0.626396755
959,192.2,-0.166561066,-0.062605765,0.022221316,0.633249866
960,192.4,-0.173562137,-0.051831348,0.009576214,0.635285281
961,192.6,-0.187293605,-0.079529462,0.016989934,0.637080351
962,192.8,-0.205373922,-0.081902509,0.015212424,0.642081255
963,193,-0.220054609,-0.07387088,0.001753346,0.643165321
964,193.2,-0.234922274,-0.078791469,-0.002805706,0.642782594
965,193.4,-0.251571197,-0.064593681,-0.007961198,0.642043038
966,193.6,-0.260759746,-0.060065723,-0.003553548,0.639598114
967,193.8,-0.275597486,-0.065375689,0.011574976,0.640621619
968,194,-0.286910022,-0.064888847,0.010982105,0.644228105
969,194.2,-0.301553025,-0.063861801,0.005444088,0.645014461
970,194.4,-0.312454742,-0.057058944,-0.00863436,0.64640574
971,194.6,-0.324376602,-0.064097115,-0.003002348,0.641560717
972,194.8,-0.338093588,-0.06047532,0.007502982,0.645204801
973,195,-0.34856673,-0.067104777,-0.010287613,0.64456191
974,195.2,-0.364935499,-0.076699143,-0.010831208,0.641089756
975,195.4,-0.379246387,-0.076535315,0.000524908,0.640229427
976,195.6,-0.395549625,-0.079138016,-0.003946538,0.641299719
977,195.8,-0.410901594,-0.070875453,-0.015207919,0.638650811
978,196,-0.423899806,-0.054595366,-0.007547737,0.635216551
979,196.2,-0.43273974,-0.102212993,0.001456911,0.635631716
980,196.4,-0.464785003,-0.178415326,-0.000389266,0.635799316
981,196.6,-0.50410587,-0.148945842,-0.001412302,0.63547601
982,196.8,-0.52436334,-0.027513544,0.00812017,0.635234395
983,197,-0.515111288,0.056252926,0.006079924,0.638724078
984,197.2,-0.50186217,0.056624862,-0.008047419,0.637666364
985,197.4,-0.492461343,0.07210152,-0.010802773,0.635505111
986,197.6,-0.473021562,0.05826165,-0.002182205,0.633345255
987,197.8,-0.469156683,0.042685453,0.000515154,0.634632229
988,198,-0.455947381,0.071086728,0.001290362,0.633551317
989,198.2,-0.440721992,0.061067479,0.009314942,0.635148374
990,198.4,-0.431520389,0.056573222,0.006717939,0.637277294
991,198.6,-0.418092703,0.055049032,0.004195111,0.637835549
992,198.8,-0.409500776,0.054442669,-0.004864526,0.638955338
993,199,-0.396315636,0.0603218,-0.011922218,0.635889739
994,199.2,-0.385372056,0.055549802,-0.015049583,0.63418645
995,199.4,-0.374095715,0.060154057,-0.01172531,0.629869906
996,199.6,-0.361310433,0.0537102,0.004188399,0.629496327
997,199.8,-0.352611635,0.062498607,0.009863577,0.631545265
998,200,-0.336310991,0.056456251,0.001207586,0.633441758
999,200.2,-0.330029134,0.04063282,-0.002694479,0.632028299
1000,200.4,-0.320057862,0.067579233,-0.004091316,0.632363966
1001,200.6,-0.302997441,0.056827131,-0.006525539,0.630391773
1002,200.8,-0.29732701,0.051073025,-0.012723441,0.62975375
1003,201,-0.282568231,0.051046435,-0.010780625,0.625302397
1004,201.2,-0.276908436,0.031099431,-0.003883266,0.625441501
1005,201.4,-0.270128459,0.048579544,-0.012662279,0.62374909
1006,201.6,-0.257476618,0.05221734,-0.007110922,0.620376589
1007,201.8,-0.249241523,0.049774149,-0.001553343,0.620904722
1008,202,-0.237566959,0.04780362,0.005653803,0.619755252
1009,202.2,-0.230120075,0.048188334,0.003705824,0.623166243
1010,202.4,-0.218291625,0.063824256,-0.013717789,0.621237582
1011,202.6,-0.204590372,0.046335985,-0.00917349,0.617679127
1012,202.8,-0.199757231,0.034377132,-0.02239354,0.617568186
1013,203,-0.190839519,0.052080153,-0.023932813,0.608721711
1014,203.2,-0.17892517,0.046874768,-0.00811896,0.60799506
1015,203.4,-0.172089612,0.03844212,-0.000810347,0.605474127
1016,203.6,-0.163548322,0.047021019,0.005345846,0.607670921
1017,203.8,-0.153281205,0.05377696,0.011084636,0.607612466
1018,204,-0.142037538,0.053722338,0.005912657,0.612104776
1019,204.2,-0.131792269,0.051416002,-0.006841043,0.609977529
1020,204.4,-0.121471137,0.058927617,-0.018200103,0.609368359
1021,204.6,-0.108221222,0.065474981,-0.029948641,0.602697488
1022,204.8,-0.095281145,0.059529037,-0.014758619,0.597388902
1023,205,-0.084409608,0.044453439,-0.010737251,0.59679404
1024,205.2,-0.077499769,0.046782916,-0.018092197,0.593094002
1025,205.4,-0.065696441,0.063744692,-0.012731359,0.589557161
1026,205.6,-0.052001892,0.068269522,-0.007257974,0.588001458
1027,205.8,-0.038388633,0.058138844,-0.013854339,0.586653972
1028,206,-0.028746355,0.048395919,-0.020318602,0.582459723
1029,206.2,-0.019030265,0.052370307,-0.022952754,0.578526531
1030,206.4,-0.007798232,0.052765828,-0.013573207,0.573278621
1031,206.6,0.002076066,0.054075848,-0.003850711,0.573097248
1032,206.8,0.013832107,0.053933008,-0.004804751,0.571738337
1033,207,0.023649269,0.046554998,0.00355789,0.571175348
1034,207.2,0.032454106,0.056054167,-0.000937893,0.573161493
1035,207.4,0.046070936,0.05132047,-0.00793866,0.570800191
1036,207.6,0.052982294,0.04860363,-0.004889653,0.569986029
1037,207.8,0.065512388,0.053684969,-0.000529014,0.56884433
1038,208,0.074456282,0.054053586,0.002467917,0.569774423
1039,208.2,0.087133822,0.059620212,-0.003627321,0.569831497
1040,208.4,0.098304367,0.050503445,-0.003361436,0.568323495
1041,208.6,0.107335201,0.051244797,-0.005096461,0.568486922
1042,208.8,0.118802286,0.058738669,-0.01196586,0.566284911
1043,209,0.130830668,0.062219501,-0.000489567,0.563700578
1044,209.2,0.143690086,0.060979721,0.009253945,0.566089084
1045,209.4,0.155222556,0.052910886,0.002429034,0.567402157
1046,209.6,0.16485444,0.06381369,-0.00427241,0.567060697
1047,209.8,0.180748032,0.078462199,-0.004532463,0.565693192
1048,210,0.19623932,0.072797175,0.005741225,0.565247712
1049,210.2,0.209866902,0.05629646,0.011885905,0.567989682
1050,210.4,0.218757904,0.044923527,-0.001517506,0.570002074
1051,210.6,0.227836313,0.050082714,-0.003124557,0.56738268
1052,210.8,0.238790989,0.046403526,-0.006586724,0.568752251
1053,211,0.246397724,0.042636901,-0.009843214,0.56474799
1054,211.2,0.25584575,0.057559846,0.007571696,0.564814966
1055,211.4,0.269421662,0.061854345,0.009105249,0.567776669
1056,211.6,0.280587488,0.07727288,-0.000593061,0.568457065
1057,211.8,0.300330814,0.08398598,0.007690776,0.567539444
1058,212,0.31418188,0.06136996,0.011285266,0.571533376
1059,212.2,0.324878798,0.052066399,-0.008587942,0.572053551
1060,212.4,0.335008439,0.053560595,-0.021162206,0.568098199
1061,212.6,0.346303036,0.056643621,-0.00078669,0.563588668
1062,212.8,0.357665887,0.072152355,0.006543441,0.567783523
1063,213,0.375163978,0.078385926,-0.000671884,0.566206044
1064,213.2,0.389020258,0.061405469,0.008845205,0.567514769
1065,213.4,0.399726166,0.055885629,0.014154553,0.569744126
1066,213.6,0.411374509,0.059553635,0.003603559,0.57317659
1067,213.8,0.42354762,0.049902001,0.002031373,0.57118555
1068,214,0.43133531,0.03424957,0.006299655,0.57398914
1069,214.2,0.437247448,0.050718801,0.002593144,0.573705412
1070,214.4,0.45162283,0.060661982,0.000835534,0.575026397
1071,214.6,0.461512241,0.055648816,-0.0165215,0.574039625
1072,214.8,0.473882357,0.055855825,-0.014864785,0.568417797
1073,215,0.483854571,0.065202462,-0.001800063,0.568093711
1074,215.2,0.499963341,0.063796167,0.007735103,0.567697772
1075,215.4,0.509373037,0.055442353,0.025507882,0.571187753
1076,215.6,0.522140282,0.062097291,0.023672722,0.577900925
1077,215.8,0.534211954,0.051833819,0.008104948,0.580656842
1078,216,0.54287381,0.051339049,0.00636733,0.581142904
1079,216.2,0.554747573,0.057575619,0.010964272,0.583203774
1080,216.4,0.565904057,0.061988927,0.009092741,0.585528613
1081,216.6,0.579543144,0.075593167,0.010031668,0.58684087
1082,216.8,0.596141324,0.066388581,0.000677374,0.58954128
1083,217,0.606098576,0.040911442,-0.005440861,0.58711182
1084,217.2,0.612505901,0.046815551,0.009396203,0.587364936
1085,217.4,0.624824797,0.060334219,0.001693779,0.590870301
1086,217.6,0.636639589,0.059667296,-0.001753384,0.588042447
1087,217.8,0.648691715,0.059384936,0.006863938,0.590168947
1088,218,0.660393563,0.061033022,0.008928628,0.590788022
1089,218.2,0.673104924,0.064650666,0.000161435,0.593740398
1090,218.4,0.686253829,0.063900149,-0.014976907,0.590852596
1091,218.6,0.698664983,0.050675859,-0.006619951,0.587749635
1092,218.8,0.706524173,0.042924897,-0.000999436,0.588204616
1093,219,0.715834942,0.050564566,-0.008427367,0.587349861
1094,219.2,0.72675,0.051099766,-0.009661145,0.584833669
1095,219.4,0.736274849,0.047859933,-0.005575686,0.583485403
1096,219.6,0.745893973,0.057141532,-0.00296179,0.582603395
1097,219.8,0.759131461,0.058012528,-0.005154423,0.582300687
1098,220,0.769098984,0.051927089,-0.000305313,0.580541625
1099,220.2,0.779902297,0.064370092,0.005429829,0.582178562
1100,220.4,0.794847021,0.051848518,0.000405891,0.582713557
1101,220.6,0.800641704,0.048985863,0.004107982,0.582340918
1102,220.8,0.814441366,0.07327439,0.000594844,0.58435675
1103,221,0.82995146,0.064857377,-0.0054827,0.582578856
1104,221.2,0.840384317,0.037355902,0.001927457,0.58216367
1105,221.4,0.844893821,0.035688251,0.006958427,0.583349838
1106,221.6,0.854659617,0.055541119,0.004119718,0.584947041
1107,221.8,0.867110268,0.071523961,0.002872997,0.584997726
1108,222,0.883269201,0.078282885,0.001183699,0.586096239
1109,222.2,0.898423422,0.070068357,0.000970815,0.585471205
1110,222.4,0.911296544,0.058543093,0.008428018,0.586484565
1111,222.6,0.92184066,0.055861399,0.002087275,0.588842413
1112,222.8,0.933641104,0.052581794,-0.004964935,0.587319475
1113,223,0.942873377,0.04936296,0.002997156,0.586856439
1114,223.2,0.953386288,0.05933578,0.009507939,0.588518338
1115,223.4,0.966607689,0.062373927,0.010860918,0.590659614
1116,223.6,0.978335858,0.052028301,0.003874129,0.592862705
1117,223.8,0.98741901,0.043702601,-0.005216324,0.592209266
1118,224,0.995816899,0.050857244,0.011944267,0.590776175
1119,224.2,1.007761907,0.043912506,0.024895777,0.596986973
1120,224.4,1.013381901,0.042973942,0.00612952,0.600734486
1121,224.6,1.024951484,0.050303404,0.001111648,0.599438781
1122,224.8,1.033503263,0.050349359,0.002698182,0.601179145
1123,225,1.045091228,0.058032926,-0.001538311,0.600518053
1124,225.2,1.056716433,0.049241301,-0.015334385,0.600563821
1125,225.4,1.064787748,0.056498611,-0.01413338,0.594384299
1126,225.6,1.079315878,0.05461508,0.001128144,0.594910468
1127,225.8,1.08663378,0.04345448,-0.007266066,0.594835557
1128,226,1.09669767,0.05986368,-0.008020924,0.592004042
1129,226.2,1.110579252,0.071308241,-0.007032252,0.591627187
1130,226.4,1.125220966,0.061363982,-0.009591191,0.589191141
1131,226.6,1.135124845,0.045345225,-0.009168905,0.587790711
1132,226.8,1.143359056,0.040016966,-0.008948207,0.585523579
1133,227,1.151131632,0.047580042,-0.003361482,0.584211428
1134,227.2,1.162391073,0.061216966,-0.003456187,0.584178986
1135,227.4,1.175618418,0.05533086,-0.01364619,0.582828953
1136,227.6,1.184523417,0.040580486,-0.011837858,0.578720511
1137,227.8,1.191850612,0.051877678,-0.012863255,0.57809381
1138,228,1.205274488,0.060108791,-0.018517015,0.573575208
1139,228.2,1.215894129,0.054135906,-0.012056199,0.570687004
1140,228.4,1.226928851,0.058398368,-0.00214963,0.568752729
1141,228.6,1.239253476,0.052426136,-0.007034232,0.569827152
1142,228.8,1.247899305,0.044653774,-0.011434951,0.565939036
1143,229,1.257114986,-0.024616875,0.002381035,0.565253171
1144,229.2,1.238052555,-0.0851314,-0.012959531,0.56689145
1145,229.4,1.223062425,-0.063051038,-0.021923361,0.560069359
1146,229.6,1.21283214,-0.058643291,0.000235464,0.558122106
1147,229.8,1.199605109,-0.05562236,0.013422064,0.560163545
1148,230,1.190583196,-0.05405005,0.014427326,0.563490931
1149,230.2,1.177985089,-0.055463804,-0.000409109,0.565934475
1150,230.4,1.168397674,-0.066790092,-0.005589702,0.563327287
1151,230.6,1.151269052,-0.076136037,0.003726869,0.563698594
1152,230.8,1.137943259,-0.073036527,0.002365416,0.564818035
1153,231,1.122054441,-0.06510077,-0.005747226,0.56464476
1154,231.2,1.111902951,-0.052552715,-0.008929274,0.562519145
1155,231.4,1.101033355,-0.062532544,0.003106672,0.561073051
1156,231.6,1.086889934,-0.074126058,0.00160286,0.563761813
1157,231.8,1.071382932,-0.069127059,-0.005567152,0.561714195
1158,232,1.05923911,-0.046681172,0.000514829,0.561534952
1159,232.2,1.052710463,-0.040551439,-0.002368933,0.561920126
1160,232.4,1.043018534,-0.057281802,-0.002079805,0.560587379
1161,232.6,1.029797743,-0.070925211,0.008263556,0.561088204
1162,232.8,1.01464845,-0.069858987,0.007895192,0.563892802
1163,233,1.001854148,-0.069562714,0.000335484,0.564246281
1164,233.2,0.986823365,-0.077737763,0.008386328,0.564026995
1165,233.4,0.970759043,-0.069140939,0.017389366,0.567600812
1166,233.6,0.959166989,-0.068697707,0.009065663,0.570982742
1167,233.8,0.94327996,-0.063639223,-0.004011519,0.571227077
1168,234,0.9337113,-0.048639052,-0.003963406,0.569378134
1169,234.2,0.923824339,-0.052130103,-0.002270591,0.569641714
1170,234.4,0.912859259,-0.05209671,-0.002451101,0.568469898
1171,234.6,0.902985655,-0.052154484,-0.004528578,0.568661274
1172,234.8,0.891997465,-0.063650106,-0.005236722,0.566658466
1173,235,0.877525613,-0.064309336,-0.016082184,0.566566585
1174,235.2,0.866273731,-0.056575477,-0.010612119,0.560225593
1175,235.4,0.854895422,-0.064920375,0.004428223,0.562321738
1176,235.6,0.840305581,-0.067462969,0.00273361,0.561996882
1177,235.8,0.827910234,-0.062757612,0.004613382,0.563415182
1178,236,0.815202536,-0.056065717,-0.00143125,0.563842235
1179,236.2,0.805483948,-0.059983261,-0.003789428,0.562842682
1180,236.4,0.791209232,-0.072457398,-0.004308987,0.562326464
1181,236.6,0.776500988,-0.079625551,-0.006217219,0.561119087
1182,236.8,0.759359011,-0.074287813,-0.001313333,0.559839576
1183,237,0.746785863,-0.06587324,-0.008158217,0.560593754
1184,237.2,0.733009715,-0.061178488,-0.013214175,0.556576289
1185,237.4,0.722314468,-0.063145273,0.008154412,0.555308084
1186,237.6,0.707751606,-0.062341758,0.013077914,0.559838054
1187,237.8,0.697377765,-0.071957738,-0.008026259,0.560539249
1188,238,0.678968511,-0.091528353,-0.01781289,0.55662755
1189,238.2,0.660766424,-0.072451548,-0.018986219,0.553414093
1190,238.4,0.649987892,-0.045033026,-0.013679179,0.549033063
1191,238.6,0.642753213,-0.055972748,0.003698581,0.547942422
1192,238.8,0.627598793,-0.062653576,0.012933076,0.550512495
1193,239,0.617691783,-0.051968832,0.010012073,0.553115652
1194,239.2,0.60681126,-0.063941782,0.002059626,0.554517325
1195,239.4,0.59211507,-0.074528696,-0.000766485,0.553939503
1196,239.6,0.576999781,-0.070449804,0.00203009,0.554210731
1197,239.8,0.563935148,-0.056342805,-0.008559158,0.554751539
1198,240,0.554462659,-0.056892162,-0.013376943,0.550787067
1199,240.2,0.541178283,-0.068750614,-0.003641553,0.549400761
1200,240.4,0.526962414,-0.058745888,-0.000124603,0.549330446
1201,240.6,0.517679928,-0.045157273,-0.000947543,0.54935092
1202,240.8,0.508899505,-0.055248689,0.0002579,0.548951429
1203,241,0.495580453,-0.082980645,0.019935283,0.54945408
1204,241.2,0.475707247,-0.094086502,0.024747522,0.556925542
1205,241.4,0.457945852,-0.092367314,0.010162026,0.559353089
1206,241.6,0.438760321,-0.07257061,0.012932278,0.560990352
1207,241.8,0.428917608,-0.059398895,0.008778451,0.564526
1208,242,0.415000764,-0.066749434,0.008576027,0.564501733
1209,242.2,0.402217834,-0.067512463,0.001932085,0.567956411
1210,242.4,0.387995778,-0.076021606,-0.012601153,0.565274567
1211,242.6,0.371809192,-0.080528547,-0.000406466,0.56291595
1212,242.8,0.355784359,-0.069162248,-0.00347241,0.565111981
1213,243,0.344144293,-0.059573392,-0.008730636,0.561526986
1214,243.2,0.331955003,-0.057211845,0.003994324,0.561619726
1215,243.4,0.321259555,-0.049241635,0.005672283,0.563124715
1216,243.6,0.312258349,-0.057853974,-0.00743439,0.563888639
1217,243.8,0.298117965,-0.075045189,-0.010969505,0.560150959
1218,244,0.282240273,-0.069627094,-0.00339783,0.559500838
1219,244.2,0.270267127,-0.070639364,-0.002367018,0.558791827
1220,244.4,0.253984528,-0.065549105,-0.006805864,0.55855403
1221,244.6,0.244047485,-0.059076944,-0.001521758,0.556069482
1222,244.8,0.23035375,-0.064424643,0.006715316,0.557945327
1223,245,0.218277628,-0.058376808,-0.006885181,0.558755609
1224,245.2,0.207003027,-0.054992349,-0.008138608,0.555191255
1225,245.4,0.196280688,-0.060466326,0.008888763,0.555500165
1226,245.6,0.182816496,-0.062777571,0.00835747,0.55874676
1227,245.8,0.17116966,-0.071099034,0.005190582,0.558843153
1228,246,0.154376883,-0.072255479,-0.001686292,0.560822993
1229,246.2,0.142267468,-0.071976915,-0.00823871,0.558168636
1230,246.4,0.125586117,-0.08376603,-0.013439751,0.557527509
1231,246.6,0.108761056,-0.07909914,-0.013982576,0.552792736
1232,246.8,0.093946461,-0.078661794,-0.004096442,0.551934479
1233,247,0.077296339,-0.085105807,-0.008466567,0.551154159
1234,247.2,0.059904138,-0.073509037,-0.013774634,0.548547852
1235,247.4,0.047892724,-0.058825014,-0.00848769,0.545644306
1236,247.6,0.036374132,-0.002362309,-0.076214861,0.545152776
1237,247.8,0.0469478,-0.011643733,-0.052319684,0.515158362
1238,248,0.031716639,-0.06082384,0.007387441,0.524224903
1239,248.2,0.022618264,-0.125764627,0.032905419,0.518113338
1240,248.4,-0.018589212,-0.122362325,0.041662274,0.53738707
1241,248.6,-0.026326666,-0.049282796,-0.01055463,0.534778247
1242,248.8,-0.038302331,-0.056007906,-0.004338804,0.533165218
1243,249,-0.048729828,-0.068544812,-0.000465624,0.533042726
1244,249.2,-0.065720255,-0.076105826,-0.003415737,0.532978969
1245,249.4,-0.079172159,-0.065808316,-0.002211245,0.531676431
1246,249.6,-0.092043582,-0.077131554,0.005942952,0.532094471
1247,249.8,-0.11002478,-0.073350977,0.00455163,0.534053611
1248,250,-0.121383973,-0.055841974,-0.001452776,0.533915123
1249,250.2,-0.13236157,-0.046254418,0.001232855,0.533472501
1250,250.4,-0.13988574,-0.048443429,0.004427783,0.534408264
1251,250.6,-0.151738941,-0.065307189,0.003421063,0.535243614
1252,250.8,-0.166008616,-0.080243569,-0.001762393,0.53577669
1253,251,-0.183836369,-0.07333664,-0.007823812,0.534538657
1254,251.2,-0.195343272,-0.066534305,-0.004756044,0.532647165
1255,251.4,-0.210450091,-0.068895587,0.006464699,0.53263624
1256,251.6,-0.222901506,-0.0713159,0.005853959,0.535233044
1257,251.8,-0.238976451,-0.058061036,0.005917186,0.534977823
1258,252,-0.246125921,-0.040989336,0.008263436,0.537599919
1259,252.2,-0.255372186,-0.051537211,0.000998454,0.538283198
1260,252.4,-0.266740806,-0.065612384,-0.000518989,0.537999301
1261,252.6,-0.281617139,-0.066740508,0.002607019,0.538075602
1262,252.8,-0.293437009,-0.071685996,0.012879731,0.539042108
1263,253,-0.310291538,-0.064952617,0.016088602,0.543227494
1264,253.2,-0.319418055,-0.063680054,0.010343689,0.545477549
1265,253.4,-0.335763559,-0.079151913,0.010838786,0.54736497
1266,253.6,-0.35107882,-0.068642809,0.008666091,0.549813063
1267,253.8,-0.363220683,-0.069368644,0.010503326,0.550831406
1268,254,-0.378826278,-0.057113421,0.022048242,0.554014394
1269,254.2,-0.386066051,-0.054680316,0.021281654,0.559650703
1270,254.4,-0.400698404,-0.060815439,-0.002106484,0.562527055
1271,254.6,-0.410392227,-0.057023049,0.002763768,0.558808109
1272,254.8,-0.423507624,-0.062520132,0.011742577,0.563632562
1273,255,-0.43540028,-0.045711304,0.001852247,0.56350514
1274,255.2,-0.441792145,-0.052045206,-0.001991322,0.564373461
1275,255.4,-0.456218362,-0.081559149,-0.012467284,0.562708611
1276,255.6,-0.474415805,-0.084896865,-0.007530478,0.559386548
1277,255.8,-0.490177108,-0.077276842,0.000730857,0.55969642
1278,256,-0.505326542,-0.063903718,-0.002141001,0.559678891
1279,256.2,-0.515738596,-0.061717843,-0.001969883,0.55884002
1280,256.4,-0.530013679,-0.067666238,0.003503068,0.558890938
1281,256.6,-0.542805091,-0.072143946,0.01508516,0.560241247
1282,256.8,-0.558871257,-0.113429487,0.013690574,0.564925002
1283,257,-0.588176886,-0.152370662,0.027243513,0.565717477
1284,257.2,-0.619819522,-0.04560134,0.020583822,0.575822407
1285,257.4,-0.606417422,0.060484726,-0.008037657,0.573951005
1286,257.6,-0.595625632,0.055406159,0.007213009,0.572607344
1287,257.8,-0.584254958,0.048939928,0.000641283,0.576836209
1288,258,-0.576049661,0.048682607,-0.007128919,0.572863857
1289,258.2,-0.564781916,0.045807329,-0.006858709,0.573984641
1290,258.4,-0.557726729,0.040341591,-0.007307778,0.570120374
1291,258.6,-0.548645279,0.055501562,-0.011832515,0.57106153
1292,258.8,-0.535526104,0.053086467,-0.017226624,0.565387368
1293,259,-0.527410692,0.048512351,-0.007554679,0.56417088
1294,259.2,-0.516121164,0.058468229,0.007499728,0.562365496
1295,259.4,-0.504023401,0.078776861,0.011666597,0.567170772
1296,259.6,-0.484610419,0.069832955,0.004655748,0.567032135
1297,259.8,-0.476090219,0.04576908,-0.004932382,0.569033071
1298,260,-0.466302787,0.062568091,-0.008337931,0.565059182
1299,260.2,-0.451062983,0.060995493,-2.45E-05,0.565697898
1300,260.4,-0.44190459,0.065497435,0.001679437,0.565049394
1301,260.6,-0.424864009,0.070746803,0.000900243,0.566369673
1302,260.8,-0.413605869,0.06952179,-0.003576598,0.565409491
1303,261,-0.397055293,0.068674536,0.004174753,0.564939034
1304,261.2,-0.386136054,0.04675835,0.02213092,0.567079392
1305,261.4,-0.378351953,0.038580946,0.017713071,0.573791402
1306,261.6,-0.370703676,0.058487955,0.000795252,0.574164621
1307,261.8,-0.354956771,0.075724284,0.010065144,0.574109503
1308,262,-0.340413962,0.054857177,0.009870759,0.578190679
1309,262.2,-0.3330139,0.0406509,-0.003302888,0.578057806
1310,262.4,-0.324153602,0.046042592,-0.005131696,0.576869523
1311,262.6,-0.314596863,0.046886627,-0.003361522,0.576005128
1312,262.8,-0.305398951,0.052448237,0.002340094,0.575524914
1313,263,-0.293617568,0.054015498,0.013330613,0.576941166
1314,263.2,-0.283792752,0.040556481,0.011565525,0.580857159
1315,263.4,-0.277394976,0.027527527,-2.31E-05,0.581567375
1316,263.6,-0.272781741,0.047820528,-0.005706048,0.580847919
1317,263.8,-0.258266765,0.067261897,-0.000797103,0.579284956
1318,264,-0.245876982,0.059262307,0.013857048,0.580529078
1319,264.2,-0.234561842,0.049967895,0.015242616,0.584827775
1320,264.4,-0.225889824,0.056545594,0.011250113,0.586626124
1321,264.6,-0.211943604,0.059060381,-0.000640074,0.589327821
1322,264.8,-0.202265672,0.051804391,-0.000531681,0.586370094
1323,265,-0.191221847,0.055461363,0.020111733,0.589115148
1324,265.2,-0.180081127,0.116008615,-0.00417129,0.594414788
1325,265.4,-0.144818402,0.103329613,-0.009767668,0.587446632
1326,265.6,-0.138749282,-0.006066594,0.047388058,0.59050772
1327,265.8,-0.147245039,0.00274596,0.044327836,0.606401855
1328,266,-0.137650898,0.057869476,0.0069194,0.608238855
1329,266.2,-0.124097249,0.055149661,-0.004356146,0.609169616
1330,266.4,-0.115591033,0.042846068,-0.001422472,0.606496396
1331,266.6,-0.106958821,0.042377825,0.00468247,0.608600627
1332,266.8,-0.098639903,0.044555862,0.007673516,0.608369384
1333,267,-0.089136477,0.052602212,-0.003728925,0.611670033
1334,267.2,-0.077599018,0.055372477,-0.008381045,0.606877814
1335,267.4,-0.066987486,0.052682864,0.009818468,0.608317615
