t,x,y,v_{x},v_{y}
2.524000000E2,5.886829033E-4,2.772112106E-4,2.750132967E-6,1.056378393E-4
2.526000000E2,5.929451035E-4,2.984075032E-4,1.177007599E-5,1.033655482E-4
2.528000000E2,5.933909337E-4,3.185574299E-4,-7.691385314E-6,1.040174152E-4
2.530000000E2,5.898685494E-4,3.400144692E-4,-8.046644263E-6,1.030607646E-4
2.532000000E2,5.901722760E-4,3.597817357E-4,-2.265078853E-6,8.680293103E-5
2.534000000E2,5.889625178E-4,3.747356417E-4,7.840677703E-6,9.483575661E-5
2.536000000E2,5.933085471E-4,3.977160384E-4,5.401855184E-6,9.977386127E-5
2.538000000E2,5.911232599E-4,4.146451862E-4,-3.996171656E-6,9.380976367E-5
2.540000000E2,5.917100784E-4,4.352399439E-4,-9.942380023E-7,1.112190843E-4
2.542000000E2,5.907255647E-4,4.591328199E-4,-9.223158982E-6,9.774690014E-5
2.544000000E2,5.880208148E-4,4.743387039E-4,-6.596735112E-6,5.716222514E-5
2.546000000E2,5.880868706E-4,4.819977099E-4,1.088682199E-5,4.823264885E-5
2.548000000E2,5.923755436E-4,4.936317635E-4,1.189757110E-5,7.484918335E-5
2.550000000E2,5.928458991E-4,5.119373833E-4,-4.019739945E-6,8.371713261E-5
2.552000000E2,5.907676476E-4,5.271186165E-4,-1.488648332E-5,9.422194452E-5
2.554000000E2,5.868913058E-4,5.496261611E-4,-1.535929448E-5,1.079045142E-4
2.556000000E2,5.846239298E-4,5.702804222E-4,1.500232166E-6,9.926779537E-5
2.558000000E2,5.874913986E-4,5.893332792E-4,1.665478191E-5,9.038586095E-5
2.560000000E2,5.912858426E-4,6.064347665E-4,7.308421310E-6,8.924293696E-5
2.562000000E2,5.904147671E-4,6.250304540E-4,1.274308924E-5,8.722363312E-5
2.564000000E2,5.963830783E-4,6.413242198E-4,2.424516162E-7,7.619255965E-5
2.566000000E2,5.905117478E-4,6.555074779E-4,-3.863427122E-6,8.601815391E-5
2.568000000E2,5.948377074E-4,6.757314813E-4,3.736506311E-6,1.120151001E-4
2.570000000E2,5.920063503E-4,7.003135179E-4,7.647973929E-6,1.125687326E-4
2.572000000E2,5.978968970E-4,7.207589744E-4,2.079961589E-5,9.826709905E-5
2.574000000E2,6.003261967E-4,7.396203576E-4,2.230521487E-5,1.022267637E-4
2.576000000E2,6.068189830E-4,7.616496799E-4,2.022672077E-5,1.016980411E-4
2.578000000E2,6.084168850E-4,7.802995740E-4,9.445759368E-6,9.708345451E-5
2.580000000E2,6.105972867E-4,8.004830617E-4,1.568001672E-5,8.196425945E-5
2.582000000E2,6.146888917E-4,8.130852778E-4,3.077955576E-5,7.038492862E-5
