t,x,y,v_{y},v_{x}
2.172000000E2,4.599467335E-4,7.846849811E-4,1.651138095E-4,1.258009784E-5
2.174000000E2,4.607161602E-4,8.215146879E-4,1.807956107E-4,1.102345463E-6
2.176000000E2,4.603876717E-4,8.570032254E-4,1.661337902E-4,8.549392797E-6
2.178000000E2,4.641359173E-4,8.879682039E-4,1.759492693E-4,1.188233056E-5
2.180000000E2,4.651406039E-4,9.273829331E-4,1.815558301E-4,9.065218405E-6
2.182000000E2,4.677620046E-4,9.605905360E-4,1.622755109E-4,4.053366265E-5
2.184000000E2,4.813540689E-4,9.922931375E-4,1.737113992E-4,3.288543228E-5
2.186000000E2,4.809161775E-4,1.030075096E-3,1.857054765E-4,1.754789583E-6
2.188000000E2,4.820559848E-4,1.066575328E-3,1.835137643E-4,1.720088948E-5
2.190000000E2,4.877965333E-4,1.103480601E-3,1.843810913E-4,5.826370658E-6
2.192000000E2,4.843865330E-4,1.140327765E-3,1.781301055E-4,1.759436996E-6
2.194000000E2,4.885003081E-4,1.174732644E-3,1.784412762E-4,1.806188976E-5
2.196000000E2,4.916112889E-4,1.211704275E-3,1.701127350E-4,1.126808857E-5
2.198000000E2,4.930075436E-4,1.242777738E-3,1.602286458E-4,6.748259302E-7
2.200000000E2,4.918812193E-4,1.275795733E-3,1.615338474E-4,1.299199117E-6
2.202000000E2,4.935272232E-4,1.307391277E-3,1.543528603E-4,7.646532847E-6
2.204000000E2,4.949398325E-4,1.337536877E-3,1.652474138E-4,2.330266593E-6
2.206000000E2,4.944593299E-4,1.373490242E-3,1.721545698E-4,-4.717185889E-6
2.208000000E2,4.930529581E-4,1.406398705E-3,1.664087524E-4,-7.130417723E-6
2.210000000E2,4.916071628E-4,1.440053743E-3,1.714782950E-4,-3.021683236E-6
2.212000000E2,4.918442848E-4,1.474990023E-3,1.850565181E-4,2.879148823E-6
2.214000000E2,4.927588223E-4,1.514076350E-3,1.812628644E-4,4.361738535E-6
2.216000000E2,4.935889802E-4,1.547495169E-3,1.700098488E-4,1.234453361E-6
2.218000000E2,4.932526036E-4,1.582080290E-3,1.801685122E-4,5.499431569E-6
2.220000000E2,4.957887528E-4,1.619562574E-3,1.688916156E-4,1.465968974E-5
2.222000000E2,4.991164795E-4,1.649636936E-3,1.535715765E-4,1.369178872E-5
2.224000000E2,5.012654683E-4,1.680991205E-3,1.574571249E-4,1.686044863E-6
2.226000000E2,4.997908975E-4,1.712619786E-3,2.117926484E-4,7.757461373E-6
2.228000000E2,5.043684529E-4,1.765708264E-3,2.082229473E-4,4.103052716E-5
2.230000000E2,5.162031083E-4,1.795908965E-3,1.892428395E-4,4.075140793E-5
2.232000000E2,5.206690161E-4,1.841405400E-3,,
0E-3,,
