t,x,y,v_{y},v_{x}
4.374000000E2,1.281291464E-3,-4.090394913E-4,5.774422877E-5,-1.155808578E-6
4.376000000E2,1.282575060E-3,-3.953455545E-4,6.050621019E-5,-9.911173754E-7
4.378000000E2,1.280895017E-3,-3.848370073E-4,3.910996123E-5,1.436430481E-6
4.380000000E2,1.283149632E-3,-3.797015700E-4,4.195932475E-5,6.708555695E-6
4.382000000E2,1.283578439E-3,-3.680532774E-4,5.860822526E-5,-1.143507190E-6
4.384000000E2,1.282692229E-3,-3.562582799E-4,3.847868102E-5,9.858610807E-6
4.386000000E2,1.287521884E-3,-3.526618050E-4,1.269972910E-5,2.131783413E-5
4.388000000E2,1.291219363E-3,-3.511783883E-4,1.420893176E-5,1.099957708E-5
4.390000000E2,1.291921715E-3,-3.469782323E-4,2.638158261E-5,4.044503183E-6
4.392000000E2,1.292837164E-3,-3.406257552E-4,2.716176435E-5,8.024293184E-6
4.394000000E2,1.295131432E-3,-3.361135265E-4,3.975480162E-5,5.586789345E-6
4.396000000E2,1.295071880E-3,-3.247238346E-4,5.707800635E-5,3.933404304E-6
4.398000000E2,1.296704794E-3,-3.132823240E-4,4.636430919E-5,1.855284297E-6
4.400000000E2,1.295813994E-3,-3.061781109E-4,3.899848226E-5,-1.131957352E-5
4.402000000E2,1.292176964E-3,-2.976829311E-4,3.501275174E-5,-1.037066834E-5
4.404000000E2,1.291665726E-3,-2.921730102E-4,3.075634098E-5,-9.249573331E-6
4.406000000E2,1.288477135E-3,-2.853803947E-4,3.476600254E-5,2.129334637E-6
4.408000000E2,1.292517460E-3,-2.782666092E-4,3.619006012E-5,2.471966525E-5
4.410000000E2,1.298365001E-3,-2.709043706E-4,5.602465039E-5,3.195112370E-5
4.412000000E2,1.305297910E-3,-2.558567490E-4,6.795361424E-5,2.677554247E-5
4.414000000E2,1.309075218E-3,-2.437229249E-4,5.026039404E-5,1.934000591E-5
4.416000000E2,1.313033912E-3,-2.357525914E-4,2.388060819E-5,7.870078077E-6
4.418000000E2,1.312223249E-3,-2.341706817E-4,2.264490982E-5,-9.745346181E-6
4.420000000E2,1.309135773E-3,-2.266946275E-4,3.983402155E-5,-1.388539361E-5
4.422000000E2,1.306669092E-3,-2.182370730E-4,4.456610430E-5,-6.496248352E-6
4.424000000E2,1.306537274E-3,-2.088681857E-4,3.185114448E-5,-3.225128761E-7
4.426000000E2,1.306540087E-3,-2.054966152E-4,1.950054823E-5,7.350318776E-6
4.428000000E2,1.309477402E-3,-2.010679665E-4,3.648486941E-5,9.530766025E-6
4.430000000E2,1.310352393E-3,-1.909026675E-4,3.625670167E-5,1.462163168E-6
4.432000000E2,1.310062267E-3,-1.865652858E-4,1.161625704E-5,-7.059411659E-6
4.434000000E2,1.307528628E-3,-1.862561647E-4,2.029388586E-5,3.888511508E-7
4.436000000E2,1.310217807E-3,-1.784477314E-4,2.501168662E-5,-3.585464791E-6
4.438000000E2,1.306094442E-3,-1.762514900E-4,5.022175815E-5,1.099058150E-5
4.440000000E2,1.314614040E-3,-1.583590282E-4,6.295722226E-5,1.544080778E-5
4.442000000E2,1.312270765E-3,-1.510686011E-4,3.689756448E-5,-2.425249939E-5
4.444000000E2,1.304913040E-3,-1.436000024E-4,3.928564779E-5,-1.302198865E-5
4.446000000E2,1.307061970E-3,-1.353543420E-4,2.935505428E-5,7.026569318E-6
4.448000000E2,1.307723668E-3,-1.318579807E-4,3.196948741E-5,4.524560963E-7
4.450000000E2,1.307242952E-3,-1.225665470E-4,4.738679430E-5,1.621563687E-6
4.452000000E2,1.308372293E-3,-1.129032630E-4,4.350195546E-5,-4.787181491E-6
4.454000000E2,1.305328080E-3,-1.051657649E-4,3.803991549E-5,-1.400927978E-5
