t,x,y,v_{y},v_{x}
2.638000000E2,5.610452480E-4,1.538757406E-3,4.173009612E-5,-4.920920795E-6
2.640000000E2,5.618041673E-4,1.546376745E-3,5.247078521E-5,-1.223472989E-5
2.642000000E2,5.561513560E-4,1.559745720E-3,6.833967777E-5,-1.214127625E-6
2.644000000E2,5.613185162E-4,1.573712616E-3,7.464866560E-5,7.866859727E-6
2.646000000E2,5.592980999E-4,1.589605186E-3,5.821594775E-5,-1.139814814E-8
2.648000000E2,5.613139570E-4,1.596998995E-3,5.182742395E-5,7.089379905E-7
2.650000000E2,5.595816751E-4,1.610336155E-3,7.516125762E-5,-1.801276014E-5
2.652000000E2,5.541088529E-4,1.627063498E-3,7.529375970E-5,-1.142851073E-5
2.654000000E2,5.550102708E-4,1.640453659E-3,7.734266013E-5,-3.944883992E-6
2.656000000E2,5.525308993E-4,1.658000562E-3,7.089150856E-5,-5.546099647E-6
2.658000000E2,5.527918309E-4,1.668810263E-3,7.475482606E-5,-2.274220559E-6
2.660000000E2,5.516212111E-4,1.687902493E-3,8.604673728E-5,5.746004598E-6
2.662000000E2,5.550902328E-4,1.703228958E-3,2.951430810E-5,2.802032140E-6
2.664000000E2,5.527420240E-4,1.699708216E-3,-2.561140164E-5,-1.130913119E-5
2.666000000E2,5.505665803E-4,1.692984397E-3,-3.686015203E-5,-1.553687191E-6
2.668000000E2,5.521205491E-4,1.684964155E-3,-5.641573478E-5,1.362796022E-5
2.670000000E2,5.560177644E-4,1.670418103E-3,-6.314168918E-5,1.896205068E-5
068E-5
