t,x,y,v_{y},v_{x}
1.780000000E1,1.997896488E-4,6.031451602E-4,-1.334530637E-5,8.330320254E-6
1.800000000E1,1.971331440E-4,5.993760895E-4,-1.893940464E-5,-7.792018422E-6
1.820000000E1,1.966728414E-4,5.955693983E-4,1.572037070E-6,2.703342106E-6
1.840000000E1,1.982144809E-4,6.000049043E-4,-1.846201269E-5,5.310104880E-6
1.860000000E1,1.987968834E-4,5.881845933E-4,-4.180843073E-5,1.546426438E-5
1.880000000E1,2.044001866E-4,5.832815320E-4,-2.183462184E-5,1.779769053E-5
1.900000000E1,2.059159596E-4,5.794507445E-4,-1.781814472E-5,3.807980265E-6
1.920000000E1,2.059233787E-4,5.761542741E-4,-1.454039733E-5,-6.858428491E-6
1.940000000E1,2.031725882E-4,5.736345856E-4,-4.580720555E-5,-1.860236014E-5
1.960000000E1,1.984824347E-4,5.578313919E-4,-4.840005839E-5,-1.004012297E-5
1.980000000E1,1.991565390E-4,5.542745622E-4,-2.206781531E-5,1.838242580E-5
2.000000000E1,2.058354050E-4,5.490042658E-4,-2.433358065E-5,7.787253622E-6
2.020000000E1,2.022714404E-4,5.445411300E-4,-7.642888042E-6,-1.492540322E-5
2.040000000E1,1.998652437E-4,5.459471106E-4,-1.666642985E-7,-7.773855061E-6
2.060000000E1,1.991618984E-4,5.444744643E-4,-2.241903161E-5,-2.788134902E-6
2.080000000E1,1.987499897E-4,5.369794979E-4,-2.334226340E-5,-4.648882371E-6
2.100000000E1,1.973023455E-4,5.351375589E-4,-1.710223883E-5,-1.063150410E-5
2.120000000E1,1.944973881E-4,5.301386024E-4,-3.026265033E-5,-1.668715180E-5
2.140000000E1,1.906274847E-4,5.230324988E-4,-1.968810715E-5,-8.876399186E-6
2.160000000E1,1.909468284E-4,5.222633595E-4,-1.506345668E-5,6.715108475E-6
2.180000000E1,1.933135281E-4,5.170071161E-4,-3.895170313E-5,-1.241836120E-6
2.200000000E1,1.904500940E-4,5.066826783E-4,-3.749824157E-5,-1.184324326E-5
2.220000000E1,1.885762308E-4,5.020078195E-4,-2.253227214E-5,-1.306083942E-5
2.240000000E1,1.852257582E-4,4.976697694E-4,-2.459118753E-5,-2.095760138E-5
2.260000000E1,1.801931903E-4,4.921713445E-4,-3.094255813E-5,-1.794489977E-7
2.280000000E1,1.851539786E-4,4.852927462E-4,-1.025516890E-4,-2.330916978E-5
2.300000000E1,1.708695224E-4,4.511506689E-4,-8.022994921E-5,-4.544641999E-5
2.320000000E1,1.669754106E-4,4.532007665E-4,2.562622014E-5,-4.867639716E-5
2.340000000E1,1.513989635E-4,4.614011569E-4,9.410331980E-6,-4.814067448E-5
2.360000000E1,1.477191408E-4,4.569648993E-4,-2.927842831E-5,-8.808746963E-6
2.380000000E1,1.478756882E-4,4.496897884E-4,-2.714875321E-5,6.745901028E-6
2.400000000E1,1.504175012E-4,4.461053980E-4,-2.103027354E-5,5.264183821E-6
2.420000000E1,1.499813617E-4,4.412776790E-4,-1.279841083E-5,-1.001773744E-5
2.440000000E1,1.464104062E-4,4.409860337E-4,-7.309068660E-6,-1.344667772E-5
2.460000000E1,1.446026906E-4,4.383540516E-4,-1.761256943E-5,-1.457687860E-5
2.480000000E1,1.405796548E-4,4.339410059E-4,-1.730609536E-5,-7.398717053E-6
2.500000000E1,1.416432038E-4,4.314316134E-4,-3.315112054E-5,-1.171596474E-5
2.520000000E1,1.358932689E-4,4.206805577E-4,-3.007869882E-5,-2.040192889E-5
2.540000000E1,1.334824323E-4,4.194001339E-4,-2.182058045E-5,-6.882830636E-6
2.560000000E1,1.331401367E-4,4.119523255E-4,-2.189306535E-5,6.765395531E-6
2.580000000E1,1.361885905E-4,4.106429078E-4,-5.170736531E-6,1.261332277E-5
2.600000000E1,1.381854658E-4,4.098840309E-4,-9.943099421E-6,5.407429967E-6
2.620000000E1,1.383515625E-4,4.066656680E-4,-2.316591796E-5,8.909621103E-6
2.640000000E1,1.417493142E-4,4.006176637E-4,-1.845815824E-5,3.619584289E-6
2.660000000E1,1.397993962E-4,3.992824047E-4,-1.258117097E-5,6.811099216E-7
2.680000000E1,1.420217582E-4,3.955851953E-4,-2.660802899E-5,-7.442115841E-6
2.700000000E1,1.368225498E-4,3.886391931E-4,-2.867013917E-5,-9.427593557E-6
2.720000000E1,1.382507207E-4,3.841171396E-4,-4.601952453E-6,1.101202152E-5
2.740000000E1,1.412273584E-4,3.867984121E-4,2.136967291E-5,1.674208892E-7
2.760000000E1,1.383176891E-4,3.926650088E-4,2.089356920E-9,-2.841183024E-6
