t,x,y,v_{x},v_{y}
3.406000000E2,1.239598024E-3,5.952723353E-4,7.727129247E-6,-1.220267223E-5
3.408000000E2,1.242962074E-3,5.999734195E-4,2.117346552E-5,1.499981292E-5
3.410000000E2,1.248067410E-3,6.012722605E-4,3.252693267E-6,6.994164983E-6
3.412000000E2,1.244263151E-3,6.027710855E-4,1.778319288E-6,7.025680986E-6
3.414000000E2,1.248778738E-3,6.040825329E-4,2.080890251E-5,-4.419330863E-6
3.416000000E2,1.252586712E-3,6.010033532E-4,1.196194243E-5,2.645460985E-6
3.418000000E2,1.253563515E-3,6.051407173E-4,1.442609929E-5,1.268764231E-5
3.420000000E2,1.258357152E-3,6.060784101E-4,1.457264322E-5,-8.883657666E-8
3.422000000E2,1.259392572E-3,6.051051826E-4,-1.263548419E-5,-1.777128091E-5
3.424000000E2,1.253302959E-3,5.989698977E-4,-1.423147903E-5,-1.124970278E-5
3.426000000E2,1.253699980E-3,6.006053015E-4,-2.678383888E-5,2.042896097E-6
3.428000000E2,1.242589423E-3,5.997870562E-4,-2.288678063E-5,1.026402358E-5
3.430000000E2,1.244545268E-3,6.047109109E-4,2.494438223E-5,-1.465939965E-5
3.432000000E2,1.252567176E-3,5.939232963E-4,1.161944398E-5,-2.308740126E-5
3.434000000E2,1.249193046E-3,5.954759504E-4,-3.659430763E-7,-2.007654721E-5
3.436000000E2,1.252420799E-3,5.858926774E-4,9.680480739E-6,-3.416190702E-5
3.438000000E2,1.253065238E-3,5.818111876E-4,1.181010254E-5,-1.474294135E-5
3.440000000E2,1.257144840E-3,5.799955009E-4,2.528675559E-5,-3.912518157E-6
3.442000000E2,1.263179940E-3,5.802461804E-4,1.681045389E-6,3.241287158E-6
3.444000000E2,1.257817258E-3,5.812920157E-4,-1.172202913E-5,6.222398337E-9
3.446000000E2,1.258491129E-3,5.802486693E-4,1.084824659E-5,-1.145182188E-5
3.448000000E2,1.262156556E-3,5.767112870E-4,3.202561572E-5,1.677806892E-6
3.450000000E2,1.271301375E-3,5.809197921E-4,2.106764742E-5,1.243066226E-5
3.452000000E2,1.270583615E-3,5.816835519E-4,-3.181170695E-5,-9.895699897E-6
3.454000000E2,1.258576692E-3,5.769615121E-4,-2.250122094E-5,-1.783523112E-5
3.456000000E2,1.261583127E-3,5.745494594E-4,1.453685098E-6,-3.368894754E-6
3.458000000E2,1.259158166E-3,5.756139542E-4,-9.604479978E-7,-8.588096577E-7
3.460000000E2,1.261198948E-3,5.742059356E-4,2.933640500E-5,-2.587980194E-5
3.462000000E2,1.270892728E-3,5.652620335E-4,7.792216968E-6,-3.133190688E-5
3.464000000E2,1.264315835E-3,5.616731728E-4,-2.328672504E-5,9.246206508E-7
3.466000000E2,1.261578038E-3,5.656318817E-4,6.262333920E-7,2.303833575E-5
3.468000000E2,1.264566328E-3,5.708885071E-4,4.042825189E-6,2.290135407E-5
3.470000000E2,1.263195168E-3,5.747924233E-4,-2.003131778E-5,-1.088693902E-5
3.472000000E2,1.256553801E-3,5.665337315E-4,-2.249386954E-5,-1.706696611E-5
3.474000000E2,1.254197620E-3,5.679656369E-4,-9.863292218E-6,-2.198180506E-6
3.476000000E2,1.252608484E-3,5.656544593E-4,1.534300967E-5,-1.682198728E-6
3.478000000E2,1.260334824E-3,5.672927574E-4,3.394626293E-5,9.258758123E-6
3.480000000E2,1.266186989E-3,5.693579626E-4,2.017346739E-6,5.715133539E-6
3.482000000E2,1.261141763E-3,5.695788108E-4,-7.366936851E-6,-3.550001837E-6
3.484000000E2,1.263240214E-3,5.679379618E-4,2.718290863E-5,-6.662556387E-6
3.486000000E2,1.272014926E-3,5.669137883E-4,3.388304082E-5,-5.223567320E-6
3.488000000E2,1.276793431E-3,5.658485349E-4,2.125306919E-5,-1.896086466E-6
3.490000000E2,1.280516154E-3,5.661553537E-4,2.029778912E-6,1.260572220E-5
3.492000000E2,1.277605342E-3,5.708908238E-4,-1.115651369E-6,7.069360330E-6
3.494000000E2,1.280069894E-3,5.689830978E-4,-2.048985528E-6,-1.051579437E-5
3.496000000E2,1.276785748E-3,5.666845060E-4,-1.065819276E-5,-3.084437727E-5
3.498000000E2,1.275806616E-3,5.566453469E-4,1.237637079E-5,1.639425510E-6
3.500000000E2,1.281736296E-3,5.673402762E-4,1.922480714E-5,4.572689839E-6
