,t,x,y,v_{x},v_{y}
115,50.2,-0.000988,0.000867,-2.71e-07,3.36e-05
116,50.4,-0.000989,0.000872,-6.38e-06,4.99e-05
117,50.6,-0.00099,0.000886,-8.449999999999999e-06,4.8599999999999995e-05
118,50.8,-0.000993,0.000891,-9.66e-06,3.56e-05
119,51.0,-0.000994,0.0009009999999999999,6.92e-06,4.85e-05
120,51.2,-0.00099,0.00091,8.4e-06,3.69e-05
121,51.4,-0.000991,0.000915,-6.5099999999999995e-06,3.5900000000000005e-05
122,51.6,-0.000993,0.000925,-4.06e-06,4.25e-05
123,51.8,-0.000992,0.0009320000000000001,7.540000000000001e-06,4.57e-05
124,52.0,-0.00099,0.0009429999999999999,1.24e-05,4.2999999999999995e-05
125,52.2,-0.000987,0.00095,3.1e-06,4.04e-05
126,52.4,-0.000988,0.0009590000000000001,3.820000000000001e-06,3.6e-05
127,52.6,-0.0009860000000000001,0.0009640000000000001,1.1e-05,2.8400000000000003e-05
128,52.8,-0.000984,0.000971,1.3700000000000001e-05,5.9e-05
129,53.0,-0.00098,0.000988,1.32e-05,7.32e-05
130,53.2,-0.000979,0.001,-1.35e-05,5.38e-05
131,53.4,-0.0009860000000000001,0.00101,-1.84e-05,4.1500000000000006e-05
132,53.6,-0.0009860000000000001,0.00102,-3.14e-06,4.57e-05
133,53.8,-0.000987,0.00103,-7.33e-06,4.55e-05
134,54.0,-0.000989,0.00103,-1.21e-05,2.9900000000000002e-05
135,54.2,-0.000992,0.0010400000000000001,-1.76e-06,4.1500000000000006e-05
136,54.4,-0.00099,0.0010500000000000002,-6.740000000000001e-06,6.63e-05
137,54.6,-0.000995,0.00107,-1.91e-05,8.16e-05
138,54.8,-0.000997,0.00108,-1.6600000000000002e-06,6.64e-05
139,55.0,-0.000995,0.00109,1.25e-05,5.39e-05
140,55.2,-0.000992,0.00111,-1.96e-06,5.800000000000001e-05
141,55.4,-0.000996,0.0011200000000000001,-6.18e-06,5.21e-05
142,55.6,-0.000995,0.00113,-4.47e-06,4.81e-05
143,55.8,-0.000998,0.00113,-7.71e-06,4.12e-05
144,56.0,-0.000998,0.00114,-2.0500000000000003e-06,2.9000000000000004e-05
145,56.2,-0.000999,0.00115,-1.84e-06,3.86e-05
146,56.4,-0.000999,0.00116,-4.31e-06,4.48e-05
