t,x,y,v_{x},v_{y}
6.800000000E1,6.015043238E-4,1.546981929E-4,1.103548938E-5,-3.248727559E-5
6.820000000E1,6.002868328E-4,1.452183189E-4,-3.001830643E-6,-4.347654312E-5
6.840000000E1,6.003035916E-4,1.373075757E-4,-7.371316460E-6,-4.155940009E-5
6.860000000E1,5.973383062E-4,1.285945588E-4,-2.799192738E-6,-3.996995113E-5
6.880000000E1,5.991839145E-4,1.213195952E-4,-9.170248119E-7,-2.812707480E-5
6.900000000E1,5.969714963E-4,1.173437289E-4,-5.401569360E-6,-3.046423420E-5
6.920000000E1,5.970232867E-4,1.091339015E-4,1.264334288E-5,-3.923844617E-5
6.940000000E1,6.020288335E-4,1.016483505E-4,-2.415760716E-4,-1.401974424E-4
6.960000000E1,5.003928581E-4,5.305492457E-5,-3.581439492E-6,-2.976399335E-5
6.980000000E1,6.005962577E-4,8.974275312E-5,2.383367831E-4,6.626690871E-5
7.000000000E1,5.957275713E-4,7.956168806E-5,-1.069609804E-5,-4.301561499E-5
7.020000000E1,5.963178185E-4,7.253650712E-5,-7.732332300E-6,-3.041029591E-5
7.040000000E1,5.926346384E-4,6.739756969E-5,-1.284893336E-5,-2.894979158E-5
7.060000000E1,5.911782451E-4,6.095659049E-5,-4.865756285E-6,-3.600424940E-5
7.080000000E1,5.906883359E-4,5.299586993E-5,7.196460559E-6,-4.316720635E-5
7.100000000E1,5.940568293E-4,4.368970795E-5,1.911751503E-5,-3.788697933E-5
7.120000000E1,5.983353419E-4,3.784107820E-5,5.675051378E-6,-2.306574516E-5
7.140000000E1,5.963268499E-4,3.446340989E-5,-6.235962493E-6,-3.717051454E-5
7.160000000E1,5.958409569E-4,2.297287238E-5,3.506633993E-6,-7.784808530E-5
7.180000000E1,5.977295035E-4,3.324175769E-6,7.515985588E-7,-1.263317606E-4
7.200000000E1,5.961415963E-4,-2.755983185E-5,5.268594812E-6,-1.483245595E-4
7.220000000E1,5.998369414E-4,-5.600564804E-5,1.465649306E-5,-1.347797390E-4
7.240000000E1,6.020041936E-4,-8.147172744E-5,7.493911006E-6,-1.479992695E-4
7.260000000E1,6.028345058E-4,-1.152053558E-4,3.560095664E-6,-1.685949631E-4
7.280000000E1,6.034282318E-4,-1.489097127E-4,-9.367498035E-6,-1.518311314E-4
7.300000000E1,5.990875066E-4,-1.759378084E-4,-2.527529987E-5,-1.604588415E-4
7.320000000E1,5.933181119E-4,-2.130932493E-4,6.559678008E-6,-1.628374113E-4
7.340000000E1,6.017113778E-4,-2.410727729E-4,2.871655315E-5,-1.492677374E-4
7.360000000E1,6.048047331E-4,-2.728003443E-4,8.034406714E-6,-1.772020486E-4
7.380000000E1,6.049251405E-4,-3.119535924E-4,-9.384125783E-6,-1.549252465E-4
7.400000000E1,6.010510828E-4,-3.347704429E-4,-1.833885462E-6,-1.516464424E-4
7.420000000E1,6.041915863E-4,-3.726121693E-4,-7.968204516E-6,-1.635658635E-4
7.440000000E1,5.978638010E-4,-4.001967883E-4,-3.763944618E-5,-1.411735484E-4
7.460000000E1,5.891358078E-4,-4.290815887E-4,-3.624019510E-5,-1.488536300E-4
7.480000000E1,5.833677230E-4,-4.597382403E-4,-3.433883766E-5,-1.377040540E-4
7.500000000E1,5.754002728E-4,-4.841632103E-4,-9.345273804E-6,-1.548445893E-4
7.520000000E1,5.796296134E-4,-5.216760760E-4,9.158695246E-6,-1.653275778E-4
7.540000000E1,5.790637509E-4,-5.502942415E-4,-4.300081830E-6,-1.295675683E-4
7.560000000E1,5.779095807E-4,-5.735031033E-4,-8.942530337E-7,-1.346312696E-4
7.580000000E1,5.787060496E-4,-6.041467493E-4,-8.042148910E-7,-1.574309161E-4
7.600000000E1,5.775878948E-4,-6.364754697E-4,-2.675981822E-6,-1.592355005E-4
7.620000000E1,5.776356569E-4,-6.678409495E-4,-5.186187305E-6,-1.742815425E-4
7.640000000E1,5.755134198E-4,-7.061880867E-4,-6.792570115E-6,-1.737636897E-4
7.660000000E1,5.749186289E-4,-7.373464254E-4,-1.755724114E-6,-1.469818040E-4
7.680000000E1,5.748111302E-4,-7.649808083E-4,3.544321241E-6,-1.382261044E-4
7.700000000E1,5.763363574E-4,-7.926368672E-4,6.239128492E-6,-1.206455034E-4
7.720000000E1,5.773067816E-4,-8.132390097E-4,-1.148015352E-6,-6.167275446E-5
7.740000000E1,5.758771512E-4,-8.173059689E-4,-1.937839982E-5,-3.732723923E-5
7.760000000E1,5.695554217E-4,-8.281699054E-4,-1.828024350E-5,-4.641618615E-5
7.780000000E1,5.685650538E-4,-8.358724434E-4,-7.180520842E-6,-4.460996958E-5
7.800000000E1,5.666832133E-4,-8.460138932E-4,-1.491360574E-5,-3.937893016E-5
7.820000000E1,5.625996115E-4,-8.516240155E-4,-1.829303985E-5,-1.999887515E-5
7.840000000E1,5.593659974E-4,-8.540134433E-4,-1.780985240E-5,-8.642584790E-6
7.860000000E1,5.554756706E-4,-8.550810494E-4,-9.983539173E-6,-1.164138828E-5
7.880000000E1,5.553725817E-4,-8.586699986E-4,-9.549985454E-6,-1.920808875E-5
7.900000000E1,5.516556764E-4,-8.627642849E-4,-9.294074584E-6,-2.832090201E-5
7.920000000E1,5.516549519E-4,-8.699983594E-4,6.661112785E-6,-3.772824015E-5
7.940000000E1,5.543201215E-4,-8.778555809E-4,6.277408066E-6,-5.195555236E-5
7.960000000E1,5.541659151E-4,-8.907805803E-4,-1.045842706E-5,-6.739867544E-5
7.980000000E1,5.501367507E-4,-9.048150511E-4,-1.881440749E-6,-5.453259749E-5
8.000000000E1,5.534133388E-4,-9.125936193E-4,1.489057083E-5,-4.698392305E-5
8.020000000E1,5.560929790E-4,-9.236086203E-4,1.022813479E-5,-1.002293848E-5
8.040000000E1,5.575045927E-4,-9.166027947E-4,-5.127196843E-6,4.898622366E-5
8.060000000E1,5.540421003E-4,-9.040141309E-4,-9.859290264E-6,6.681358165E-5
8.080000000E1,5.535608766E-4,-8.898773620E-4,-1.095257428E-5,8.248785546E-5
8.100000000E1,5.496610706E-4,-8.710189887E-4,2.589365381E-6,1.023997788E-4
8.120000000E1,5.545966228E-4,-8.489174505E-4,6.641814073E-6,1.058225537E-4
8.140000000E1,5.523177962E-4,-8.286899672E-4,-6.426269912E-6,8.932948410E-5
8.160000000E1,5.520261148E-4,-8.131856569E-4,-9.240746198E-6,8.426978539E-5
8.180000000E1,5.486214977E-4,-7.949820531E-4,9.109839921E-7,8.438958172E-5
8.200000000E1,5.523905084E-4,-7.794298242E-4,9.415710713E-6,7.166150624E-5
8.220000000E1,5.523877820E-4,-7.663174506E-4,-3.301536705E-6,6.546172291E-5
8.240000000E1,5.510698937E-4,-7.532451350E-4,-3.376616147E-6,7.617655329E-5
8.260000000E1,5.510371355E-4,-7.358468292E-4,-4.685272027E-6,8.653462246E-5
8.280000000E1,5.491957849E-4,-7.186312860E-4,-4.486097267E-6,8.179122756E-5
8.300000000E1,5.492426966E-4,-7.031303382E-4,1.488873057E-6,8.692087960E-5
8.320000000E1,5.497913341E-4,-6.838629342E-4,-7.380729817E-6,7.617586153E-5
8.340000000E1,5.462904047E-4,-6.726599936E-4,-1.049768276E-5,7.322862391E-5
8.360000000E1,5.455922610E-4,-6.545714846E-4,-1.767303524E-5,8.734259870E-5
8.380000000E1,5.392211906E-4,-6.377229541E-4,-2.271210495E-5,9.290472942E-5
8.400000000E1,5.365074190E-4,-6.174095929E-4,-7.965121492E-6,7.784445889E-5
8.420000000E1,5.360351420E-4,-6.065851706E-4,2.127674520E-6,6.105299090E-5
8.440000000E1,5.373584889E-4,-5.929883965E-4,9.778547423E-6,7.955179027E-5
8.460000000E1,5.399465610E-4,-5.747644545E-4,7.419987084E-6,7.885625146E-5
8.480000000E1,5.403264837E-4,-5.614458959E-4,-3.118575874E-6,7.067032090E-5
8.500000000E1,5.386991306E-4,-5.464963261E-4,-6.698063865E-6,8.490133199E-5
