t,x,y,v_{y},v_{x}
2.940000000E1,2.875211021E-4,1.272853648E-3,-3.888790187E-5,7.648035682E-6
2.960000000E1,2.921490865E-4,1.265044727E-3,-3.687334760E-5,2.581776142E-6
2.980000000E1,2.885538126E-4,1.258104309E-3,-3.329824669E-5,-1.536937706E-5
3.000000000E1,2.860013357E-4,1.251725429E-3,-4.101508706E-5,-4.691175920E-5
3.020000000E1,2.697891089E-4,1.241698274E-3,-3.074291903E-5,-4.860553996E-5
3.040000000E1,2.665591197E-4,1.239428261E-3,-1.776575383E-5,-2.356511815E-5
3.060000000E1,2.603630616E-4,1.234591972E-3,-2.912847533E-5,-2.976648435E-6
3.080000000E1,2.653684603E-4,1.227776871E-3,-2.817447612E-5,1.316339328E-5
3.100000000E1,2.656284189E-4,1.223322182E-3,-2.416593829E-5,-8.544523415E-6
3.120000000E1,2.619506510E-4,1.218110495E-3,-3.052445616E-5,-9.729693450E-6
3.140000000E1,2.617365415E-4,1.211112399E-3,-2.639809009E-5,1.021930521E-5
3.160000000E1,2.660383731E-4,1.207551259E-3,-1.065623334E-5,-5.596453538E-8
3.180000000E1,2.617141557E-4,1.206849906E-3,-1.343418754E-5,-2.944034522E-5
3.200000000E1,2.542622350E-4,1.202177584E-3,-2.945773261E-5,-1.856990750E-5
3.220000000E1,2.542861927E-4,1.195066813E-3,-2.949142699E-5,-3.727175597E-6
3.240000000E1,2.527713647E-4,1.190381014E-3,-1.185014981E-5,-2.183590483E-5
3.260000000E1,2.455518308E-4,1.190326753E-3,-1.943882017E-5,-1.661164513E-5
3.280000000E1,2.461267067E-4,1.182605486E-3,-3.953113042E-5,-1.049650497E-5
3.300000000E1,2.413532288E-4,1.174514301E-3,-2.357257873E-5,-1.608619299E-5
3.320000000E1,2.396922295E-4,1.173176454E-3,-4.339473609E-6,-3.378404300E-6
3.340000000E1,2.400018671E-4,1.172778511E-3,-5.916215355E-6,-9.951283606E-6
3.360000000E1,2.357117160E-4,1.170809968E-3,-1.098878469E-5,-6.687466104E-6
3.380000000E1,2.373268807E-4,1.168382997E-3,-1.555783260E-5,-6.886933639E-6
3.400000000E1,2.329569426E-4,1.164586835E-3,-3.383274457E-5,-2.357941030E-5
3.420000000E1,2.278951165E-4,1.154849900E-3,-2.448013813E-5,-1.010515214E-5
3.440000000E1,2.289148817E-4,1.154794780E-3,1.480830960E-6,-1.288153706E-5
3.460000000E1,2.227425017E-4,1.155442232E-3,-9.111249023E-6,-2.894706059E-5
3.480000000E1,2.173360575E-4,1.151150280E-3,-2.899127678E-5,-3.219019230E-5
3.500000000E1,2.098664248E-4,1.143845721E-3,-1.730707391E-5,-3.125854889E-5
3.520000000E1,2.048326379E-4,1.144227450E-3,8.873201031E-6,-2.424918904E-5
3.540000000E1,2.001667492E-4,1.147395002E-3,-1.461586694E-5,-2.319053290E-5
3.560000000E1,1.955564248E-4,1.138381104E-3,-3.632035307E-5,-1.701869535E-5
3.580000000E1,1.933592710E-4,1.132866860E-3,-3.307467387E-5,3.435582053E-6
3.600000000E1,1.969306576E-4,1.125151234E-3,-3.635441785E-5,9.742088545E-6
3.620000000E1,1.972561064E-4,1.118325093E-3,-1.757926454E-5,-7.394337621E-6
3.640000000E1,1.939729226E-4,1.118119528E-3,-2.223144687E-5,-2.992093616E-5
3.660000000E1,1.852877320E-4,1.109432515E-3,-4.006659761E-5,-2.252552377E-5
3.680000000E1,1.849627130E-4,1.102092889E-3,-1.886924934E-5,-5.847868957E-7
3.700000000E1,1.850538172E-4,1.101884815E-3,-3.904939662E-5,3.170499247E-6
3.720000000E1,1.862309127E-4,1.086473131E-3,-5.279536783E-5,3.804475026E-6
3.740000000E1,1.865756072E-4,1.080766668E-3,-1.947889787E-5,1.130155105E-5
3.760000000E1,1.907515332E-4,1.078681571E-3,-2.048605311E-5,-5.175003038E-6
3.780000000E1,1.845056060E-4,1.072572246E-3,-4.343114083E-5,-2.539784639E-5
3.800000000E1,1.805923946E-4,1.061309115E-3,-4.355303688E-5,-8.614247958E-6
3.820000000E1,1.810599068E-4,1.055151032E-3,-4.455766794E-5,-4.197294225E-5
3.840000000E1,1.638032177E-4,1.043486048E-3,-3.438487049E-5,-5.226230361E-5
3.860000000E1,1.601549854E-4,1.041397084E-3,-3.237774345E-5,-7.487988019E-6
3.880000000E1,1.608080225E-4,1.030534951E-3,-2.346409394E-5,-1.712693759E-6
3.900000000E1,1.594699079E-4,1.032011446E-3,8.535449477E-7,-7.737897346E-6
3.920000000E1,1.577128636E-4,1.030876369E-3,-7.387081961E-6,-8.144694461E-6
3.940000000E1,1.562120301E-4,1.029056613E-3,-7.977515248E-6,-9.715317324E-6
3.960000000E1,1.538267366E-4,1.027685362E-3,-3.592779375E-6,-1.134226371E-5
3.980000000E1,1.516751246E-4,1.027619501E-3,3.003163299E-7,3.687076794E-6
4.000000000E1,1.553015674E-4,1.027805489E-3,-1.792858995E-5,2.213284642E-5
4.020000000E1,1.605282632E-4,1.020448065E-3,-3.184863448E-5,9.772283687E-6
4.040000000E1,1.592104808E-4,1.015066035E-3,-2.963003299E-5,-1.178659454E-5
4.060000000E1,1.558136254E-4,1.008596052E-3,-3.226915898E-5,-3.742313123E-7
4.080000000E1,1.590607883E-4,1.002158372E-3,-1.810670170E-5,5.048152232E-6
4.100000000E1,1.578328863E-4,1.001353372E-3,-5.178280254E-6,-7.666742520E-6
4.120000000E1,1.559940913E-4,1.000087060E-3,-6.116069781E-6,8.178537376E-6
4.140000000E1,1.611043012E-4,9.989069437E-4,,
