t,x,y,v_{y},v_{x}
2.590000000E2,6.822352506E-4,1.130493437E-3,4.565301032E-5,1.699961114E-5
2.592000000E2,6.854206012E-4,1.140476877E-3,4.356646892E-5,4.241258217E-6
2.594000000E2,6.839317538E-4,1.147920024E-3,4.849555134E-5,-5.444589350E-6
2.596000000E2,6.832427655E-4,1.159875098E-3,4.769166589E-5,-5.310953145E-6
2.598000000E2,6.818073726E-4,1.166996691E-3,3.320929619E-5,-1.042472543E-6
2.600000000E2,6.828257765E-4,1.173158816E-3,2.948596264E-5,1.036648844E-5
2.602000000E2,6.859539680E-4,1.178791076E-3,4.569164898E-5,1.470373351E-5
2.604000000E2,6.887072699E-4,1.191435476E-3,6.343627359E-5,7.841535172E-6
2.606000000E2,6.890905820E-4,1.204165585E-3,5.213127589E-5,-5.438065502E-7
2.608000000E2,6.884897472E-4,1.212287986E-3,4.984915754E-5,-1.715187922E-6
2.610000000E2,6.884045069E-4,1.224105248E-3,4.405975102E-5,-5.891692368E-6
2.612000000E2,6.861330703E-4,1.229911887E-3,3.937425515E-5,-5.111172971E-6
2.614000000E2,6.863600377E-4,1.239854950E-3,5.352044418E-5,6.646592410E-6
2.616000000E2,6.887917073E-4,1.251320064E-3,4.515547440E-5,2.041798246E-6
2.618000000E2,6.871767570E-4,1.257917140E-3,3.401687811E-5,-5.180101940E-6
2.620000000E2,6.867196665E-4,1.264926816E-3,3.314606819E-5,7.020586104E-6
2.622000000E2,6.899849914E-4,1.271175567E-3,1.552697407E-5,6.011306590E-5
2.624000000E2,7.107648928E-4,1.271137605E-3,7.790173384E-5,1.425156640E-5
2.626000000E2,6.956856180E-4,1.302336261E-3,9.490111336E-5,-3.194180704E-5
2.628000000E2,6.979881700E-4,1.309098050E-3,2.295709081E-5,4.574489502E-6
2.630000000E2,6.975154138E-4,1.311519097E-3,2.751251402E-5,-8.638247774E-7
2.632000000E2,6.976426401E-4,1.320103056E-3,4.110065067E-5,-4.380309063E-6
2.634000000E2,6.957632901E-4,1.327959358E-3,4.143391145E-5,1.256820177E-6
2.636000000E2,6.981453682E-4,1.336676621E-3,4.405053594E-5,1.016671499E-5
2.638000000E2,6.998299761E-4,1.345579572E-3,4.300640132E-5,1.546468454E-6
2.640000000E2,6.987639556E-4,1.353879181E-3,3.431675479E-5,-3.831574579E-6
2.642000000E2,6.982973463E-4,1.359306274E-3,3.853294916E-5,4.221661860E-6
2.644000000E2,7.004526203E-4,1.369292361E-3,4.210269453E-5,8.276227482E-6
2.646000000E2,7.016078373E-4,1.376147352E-3,7.044757177E-5,-5.981737919E-7
2.648000000E2,7.002133508E-4,1.397471390E-3,8.301011936E-5,-6.247712262E-6
2.650000000E2,6.991087524E-4,1.409351399E-3,4.802923187E-5,-5.813518064E-6
2.652000000E2,6.978879436E-4,1.416683082E-3,3.913111998E-5,-1.861537374E-6
2.654000000E2,6.983641375E-4,1.425003847E-3,4.525945677E-5,-1.647199286E-6
2.656000000E2,6.972290639E-4,1.434786865E-3,4.318179167E-5,5.034139896E-7
2.658000000E2,6.985655030E-4,1.442276564E-3,3.638917398E-5,-2.142143788E-6
2.660000000E2,6.963722063E-4,1.449342535E-3,3.823457152E-5,-7.383116842E-6
2.662000000E2,6.956122563E-4,1.457570393E-3,3.663729683E-5,-1.064308802E-6
2.664000000E2,6.959464828E-4,1.463997453E-3,4.539672884E-5,4.535522896E-5
2.666000000E2,7.137543479E-4,1.475729084E-3,3.104425628E-5,5.022113733E-5
2.668000000E2,7.160349377E-4,1.476415156E-3,2.389572515E-6,2.592620841E-6
2.670000000E2,7.147913962E-4,1.476684913E-3,-2.200890470E-6,8.082584230E-7
2.672000000E2,7.163582411E-4,1.475534800E-3,7.010022774E-5,1.688591892E-5
2.674000000E2,7.215457638E-4,1.504725004E-3,9.604207148E-5,-3.679663382E-6
2.676000000E2,7.148863758E-4,1.513951628E-3,3.947827017E-5,-1.724893414E-5
2.678000000E2,7.146461901E-4,1.520516312E-3,4.271743959E-5,6.446990170E-7
2.680000000E2,7.151442554E-4,1.531038604E-3,5.281650121E-5,2.890402872E-6
2.682000000E2,7.158023513E-4,1.541642913E-3,4.178550909E-5,2.830993749E-7
2.684000000E2,7.152574951E-4,1.547752808E-3,4.980264666E-5,-7.181702896E-6
2.686000000E2,7.129296701E-4,1.561563972E-3,4.351695982E-5,-1.456524352E-7
2.688000000E2,7.151992341E-4,1.565159592E-3,-3.559734528E-5,2.777808227E-6
2.690000000E2,7.140407934E-4,1.547325033E-3,-7.865941123E-5,-4.376298208E-6
2.692000000E2,7.134487149E-4,1.533695827E-3,-7.625921262E-5,-4.507663781E-6
2.694000000E2,7.122377279E-4,1.516821348E-3,-1.428413058E-4,8.468221802E-6
2.696000000E2,7.168360036E-4,1.476559305E-3,-1.099035455E-4,2.493906425E-6
2.698000000E2,7.132352905E-4,1.472859930E-3,-6.718863793E-5,1.175016961E-5
2.700000000E2,7.215360714E-4,1.449683850E-3,-8.787629753E-5,1.551105865E-5
2.702000000E2,7.194397139E-4,1.437709411E-3,-9.396915704E-5,-2.015355574E-5
2.704000000E2,7.134746491E-4,1.412096187E-3,-1.049659222E-4,-8.346337047E-6
2.706000000E2,7.161011791E-4,1.395723042E-3,-1.024371774E-4,5.733062172E-6
2.708000000E2,7.157678740E-4,1.371121316E-3,-1.073004367E-4,-8.668345271E-6
2.710000000E2,7.126338410E-4,1.352802868E-3,-9.533712786E-5,-5.981271870E-6
2.712000000E2,7.133753653E-4,1.332986465E-3,-9.616652619E-5,-5.756919939E-6
2.714000000E2,7.103310730E-4,1.314336257E-3,-8.075949497E-5,-1.389798890E-6
2.716000000E2,7.128194457E-4,1.300682667E-3,-1.176540761E-4,8.438371453E-6
2.718000000E2,7.137064216E-4,1.267274627E-3,-1.435874209E-4,-7.064466170E-6
2.720000000E2,7.099936592E-4,1.243247698E-3,-1.110503388E-4,-1.630097202E-5
2.722000000E2,7.071860328E-4,1.222854491E-3,-9.427182262E-5,-9.755920643E-6
2.724000000E2,7.060912910E-4,1.205538969E-3,-1.349797485E-4,3.341626432E-6
2.726000000E2,7.085226834E-4,1.168862592E-3,-1.185155192E-4,-2.433652576E-6
2.728000000E2,7.051178299E-4,1.158132762E-3,-6.663782152E-5,-2.238446887E-7
2.730000000E2,7.084331455E-4,1.142207463E-3,-9.525456426E-5,-6.354366716E-6
2.732000000E2,7.025760833E-4,1.120030936E-3,-1.036409253E-4,1.394340872E-5
2.734000000E2,7.140105090E-4,1.100751093E-3,-1.402947328E-4,1.998998457E-5
2.736000000E2,7.105720771E-4,1.063913043E-3,-1.323619928E-4,-2.996032721E-5
2.738000000E2,7.020263781E-4,1.047806296E-3,-6.590709230E-5,-2.647013798E-5
2.740000000E2,6.999840219E-4,1.037550206E-3,-7.939763047E-5,-9.808563172E-6
2.742000000E2,6.981029528E-4,1.016047244E-3,-8.769628255E-5,-4.665764525E-6
2.744000000E2,6.981177161E-4,1.002471693E-3,-9.686809830E-5,8.569303487E-6
2.746000000E2,7.015306742E-4,9.773000044E-4,-1.172664614E-4,-3.190836724E-5
2.748000000E2,6.853543692E-4,9.555651084E-4,-8.893851509E-5,-5.427328992E-5
2.750000000E2,6.798213583E-4,9.417245984E-4,-9.079509849E-5,-1.692141184E-5
2.752000000E2,6.785858044E-4,9.192470690E-4,-9.469805001E-5,-1.129522399E-5
2.754000000E2,6.753032687E-4,9.038453784E-4,-9.922326006E-5,8.968919661E-6
2.756000000E2,6.821733723E-4,8.795577650E-4,-1.161640860E-4,1.105908957E-5
2.758000000E2,6.797269045E-4,8.573797440E-4,-1.006216203E-4,-2.183465980E-5
2.760000000E2,6.734395084E-4,8.393091169E-4,-8.030988591E-5,-1.487248588E-5
2.762000000E2,6.737779101E-4,8.252557896E-4,-8.126514246E-5,3.304550677E-6
2.764000000E2,6.747613287E-4,8.068030599E-4,-8.083777433E-5,4.143076966E-6
2.766000000E2,6.754351409E-4,7.929206799E-4,-9.782279481E-5,-3.752729800E-7
2.768000000E2,6.746112195E-4,7.676739419E-4,-1.066707168E-4,-5.009888091E-6
2.770000000E2,6.734311857E-4,7.502523932E-4,-7.908485367E-5,-7.909786958E-6
2.772000000E2,6.714473047E-4,7.360400005E-4,-9.738371908E-5,-2.789799777E-6
2.774000000E2,6.723152658E-4,7.112989055E-4,-9.913252307E-5,2.100579138E-5
2.776000000E2,6.798496212E-4,6.963869913E-4,-9.779429786E-5,2.950184780E-5
2.778000000E2,6.841160049E-4,6.721811864E-4,-1.029654861E-4,3.008694742E-6
2.780000000E2,6.810530991E-4,6.552007968E-4,-9.030276686E-5,-9.535036974E-6
2.782000000E2,6.803019901E-4,6.360600796E-4,-9.816365782E-5,-6.385355585E-6
2.784000000E2,6.784989569E-4,6.159353337E-4,-8.463446384E-5,-7.166764529E-6
2.786000000E2,6.774352843E-4,6.022062941E-4,-1.039968790E-4,-2.320027004E-7
2.788000000E2,6.784061558E-4,5.743365821E-4,-1.159663449E-4,-5.771787189E-6
2.790000000E2,6.751265694E-4,5.558197562E-4,-9.376247021E-5,-1.755593885E-5
2.792000000E2,6.713837803E-4,5.368315940E-4,-8.823959390E-5,-5.765607759E-6
2.794000000E2,6.728203263E-4,5.205239186E-4,-8.152459264E-5,6.260891987E-6
2.796000000E2,6.738881371E-4,5.042217569E-4,-1.020063067E-4,6.695620476E-6
2.798000000E2,6.754985745E-4,4.797213959E-4,-1.082349797E-4,-3.104432934E-6
2.800000000E2,6.726463639E-4,4.609277650E-4,-8.979096027E-5,-4.537070003E-6
2.802000000E2,6.736837465E-4,4.438050118E-4,-9.678555030E-5,7.808923048E-7
2.804000000E2,6.729587208E-4,4.222135449E-4,-9.523434961E-5,-1.458651254E-6
2.806000000E2,6.731002860E-4,4.057112720E-4,-8.121411742E-5,1.048950158E-5
2.808000000E2,6.771545215E-4,3.897278979E-4,-9.503200255E-5,-1.117332771E-6
2.810000000E2,6.726533529E-4,3.676984710E-4,-1.050391263E-4,-1.364649099E-5
2.812000000E2,6.716959251E-4,3.477122474E-4,-1.043439625E-4,-7.248426702E-6
2.814000000E2,6.697539822E-4,3.259608860E-4,-1.027127066E-4,-2.774422460E-6
2.816000000E2,6.705863939E-4,3.066274487E-4,-8.653615214E-5,1.592393781E-5
2.818000000E2,6.761235573E-4,2.913464251E-4,-9.167350272E-5,1.052024252E-5
2.820000000E2,6.747944909E-4,2.699580476E-4,-1.034627734E-4,-1.370207096E-6
2.822000000E2,6.755754745E-4,2.499613157E-4,-9.201687742E-5,1.119550233E-5
2.824000000E2,6.792726919E-4,2.331512966E-4,-8.435211238E-5,6.955548396E-6
2.826000000E2,6.783576939E-4,2.162204708E-4,-8.196860985E-5,1.163212305E-5
2.828000000E2,6.839255411E-4,2.003638527E-4,-9.650939975E-5,7.220125939E-6
2.830000000E2,6.812457442E-4,1.776167109E-4,-9.637646000E-5,-3.113276798E-6
2.832000000E2,6.826802304E-4,1.618132687E-4,-7.981925388E-5,-4.587677864E-6
2.834000000E2,6.794106731E-4,1.456890093E-4,-8.613537378E-5,-7.961666471E-6
2.836000000E2,6.794955638E-4,1.273591192E-4,-8.499424674E-5,2.192382913E-6
2.838000000E2,6.802876263E-4,1.116913106E-4,-1.072255901E-4,1.358996653E-5
2.840000000E2,6.849315504E-4,8.446888315E-5,-1.002821251E-4,-4.394901431E-7
2.842000000E2,6.801118302E-4,7.157846061E-5,-8.532545917E-5,-1.165281708E-5
2.844000000E2,6.802704236E-4,5.033869948E-5,-1.038100503E-4,2.300082938E-6
