,t,x,y,v_{x},v_{y}
444,92.4,0.000131,0.000284,-6.44E-06,-3.01E-05
445,92.6,0.00013,0.000278,-6.55E-06,-3.95E-05
446,92.8,0.000128,0.000269,-2.28E-05,-5.36E-05
447,93,0.000121,0.000256,-2.94E-05,-4.08E-05
448,93.2,0.000117,0.000252,2.13E-06,-4.12E-05
449,93.4,0.000122,0.00024,4.10E-06,-4.19E-05
450,93.6,0.000118,0.000236,-1.76E-06,-3.16E-05
451,93.8,0.000121,0.000227,4.14E-06,-3.99E-05
452,94,0.00012,0.00022,4.10E-06,-3.01E-05
453,94.2,0.000122,0.000215,1.19E-05,-3.17E-05
454,94.4,0.000125,0.000207,1.13E-05,-3.41E-05
455,94.6,0.000127,0.000202,4.17E-06,-4.56E-05
456,94.8,0.000126,0.000189,-6.75E-06,-3.99E-05
457,95,0.000124,0.000186,-7.63E-07,-6.35E-05
458,95.2,0.000126,0.000163,9.75E-07,-0.000119
459,95.4,0.000125,0.000138,-6.06E-07,-0.00014
460,95.6,0.000126,0.000107,9.57E-07,-6.96E-05
461,95.8,0.000125,0.00011,-3.44E-06,5.89E-05
462,96,0.000124,0.000131,-2.65E-06,8.18E-05
463,96.2,0.000124,0.000143,-4.68E-06,7.54E-05
464,96.4,0.000122,0.000161,2.79E-06,9.84E-05
465,96.6,0.000125,0.000182,2.00E-05,0.000105
466,96.8,0.00013,0.000203,1.55E-05,0.000106
467,97,0.000131,0.000225,-4.65E-06,7.91E-05
468,97.2,0.000129,0.000234,-1.98E-05,7.51E-05
469,97.4,0.000123,0.000255,-1.67E-05,8.90E-05
470,97.6,0.000122,0.00027,-9.11E-06,7.04E-05
471,97.8,0.00012,0.000283,-5.25E-06,7.09E-05
472,98,0.00012,0.000298,-1.65E-05,0.000103
473,98.2,0.000113,0.000324,-4.33E-05,0.000102
474,98.4,0.000102,0.000339,-2.14E-05,8.07E-05
475,98.6,0.000105,0.000356,5.13E-06,7.00E-05
476,98.8,0.000105,0.000367,4.36E-06,5.31E-05
477,99,0.000106,0.000378,9.62E-06,7.60E-05
478,99.2,0.000108,0.000397,8.84E-06,9.78E-05
479,99.4,0.00011,0.000417,-3.03E-06,8.53E-05
480,99.6,0.000107,0.000432,-6.44E-06,1.28E-05
481,99.8,0.000107,0.000422,9.15E-08,-4.18E-05
482,100,0.000107,0.000415,-7.16E-06,-3.46E-05
483,100,0.000104,0.000408,-1.70E-05,-3.93E-05
484,100,0.0001,0.000399,-1.57E-05,-5.17E-05
485,101,9.82E-05,0.000387,6.74E-06,-3.35E-05
486,101,0.000103,0.000386,3.51E-06,-2.21E-05
487,101,9.96E-05,0.000379,-1.17E-05,-3.01E-05
488,101,9.84E-05,0.000374,-2.98E-06,-3.24E-05
489,101,9.84E-05,0.000366,1.37E-06,-3.70E-05
490,102,9.90E-05,0.000359,-5.27E-07,-2.86E-05
491,102,9.82E-05,0.000354,-5.38E-06,-4.17E-05
492,102,9.68E-05,0.000342,-7.14E-06,-5.60E-05
493,102,9.53E-05,0.000332,7.29E-06,-4.39E-05
494,102,9.97E-05,0.000325,5.05E-06,-2.20E-05
495,103,9.73E-05,0.000323,-3.42E-06,-7.11E-06
496,103,9.84E-05,0.000322,6.86E-07,-6.15E-05
497,103,9.76E-05,0.000298,1.07E-06,-5.75E-05
498,103,9.88E-05,0.000299,7.34E-06,-5.34E-05
499,103,0.000101,0.000277,6.05E-06,-6.04E-05
500,104,0.000101,0.000275,-6.67E-06,-6.43E-06
501,104,9.79E-05,0.000274,-3.28E-06,-1.23E-05
502,104,9.99E-05,0.00027,-3.29E-05,-6.77E-05
503,104,8.47E-05,0.000247,-3.12E-05,-8.12E-05
504,104,8.74E-05,0.000237,2.48E-06,-4.20E-05
505,105,8.57E-05,0.000231,3.05E-05,-9.35E-06
506,105,9.96E-05,0.000234,-2.29E-06,-4.40E-05
507,105,8.48E-05,0.000213,-3.72E-05,-6.25E-05
508,105,8.48E-05,0.000209,6.74E-07,-2.67E-05
509,105,8.51E-05,0.000202,-7.57E-07,-3.27E-05
510,106,8.45E-05,0.000195,-3.56E-06,-4.32E-05
511,106,8.37E-05,0.000185,1.42E-06,-4.45E-05
512,106,8.50E-05,0.000178,7.08E-06,-3.30E-05
513,106,8.65E-05,0.000172,-1.35E-07,-2.83E-05
514,106,8.50E-05,0.000166,-6.55E-06,-3.21E-05
515,107,8.39E-05,0.000159,-1.17E-06,-4.44E-05
516,107,8.45E-05,0.000149,2.43E-06,-4.78E-05
517,107,8.48E-05,0.00014,8.49E-07,-4.41E-05
518,107,8.48E-05,0.000131,3.90E-06,-4.25E-05
519,107,8.64E-05,0.000123,2.92E-06,-3.54E-05
520,108,8.60E-05,0.000117,1.22E-06,-1.89E-05
521,108,8.69E-05,0.000115,1.31E-05,-5.05E-06
522,108,9.13E-05,0.000115,4.35E-05,-8.80E-06
523,108,0.000104,0.000112,3.60E-05,-1.07E-05
524,108,0.000106,0.00011,-1.32E-05,-5.74E-05
525,109,9.90E-05,8.89E-05,-9.94E-06,-5.85E-05
526,109,0.000102,8.70E-05,7.50E-06,-1.60E-05
527,109,0.000102,8.24E-05,1.94E-06,-4.26E-05
528,109,0.000102,6.99E-05,-2.03E-06,-3.81E-05
529,109,0.000101,6.72E-05,3.18E-06,-2.35E-05
530,110,0.000104,6.05E-05,2.16E-06,-3.94E-05
531,110,0.000102,5.14E-05,4.46E-06,-3.99E-05
532,110,0.000106,4.46E-05,1.14E-05,-3.15E-05
533,110,0.000107,3.88E-05,1.40E-06,-3.51E-05
534,110,0.000106,3.05E-05,5.52E-06,-4.78E-05
535,111,0.000109,1.97E-05,1.87E-05,-4.03E-05
536,111,0.000114,1.44E-05,1.69E-05,-2.05E-05
537,111,0.000116,1.15E-05,8.37E-06,-2.40E-05
538,111,0.000117,4.81E-06,-3.27E-06,-5.18E-05
539,111,0.000114,-9.22E-06,-1.31E-05,-4.19E-05
540,112,0.000112,-1.19E-05,-1.58E-06,-2.32E-05
541,112,0.000114,-1.85E-05,8.38E-06,-4.29E-05
542,112,0.000115,-2.91E-05,-4.84E-06,-4.77E-05
543,112,0.000112,-3.76E-05,-2.02E-06,-5.73E-05
544,112,0.000114,-5.20E-05,9.67E-06,-5.86E-05
545,113,0.000116,-6.10E-05,6.62E-06,-3.32E-05
546,113,0.000117,-6.53E-05,-1.82E-06,-3.28E-05
547,113,0.000115,-7.42E-05,7.70E-06,-4.51E-05
548,113,0.00012,-8.34E-05,1.39E-05,-2.92E-05
549,113,0.00012,-8.58E-05,-1.16E-05,-3.92E-05
550,114,0.000115,-9.91E-05,-1.85E-05,-5.94E-05
551,114,0.000113,-0.00011,-4.98E-06,-3.72E-05
552,114,0.000113,-0.000114,-8.29E-07,-2.45E-05
553,114,0.000113,-0.000119,-7.31E-07,-2.23E-05
554,114,0.000113,-0.000123,-1.12E-05,-3.70E-05
555,115,0.000108,-0.000134,-1.29E-05,-4.40E-05
556,115,0.000108,-0.00014,1.19E-05,-4.06E-05
557,115,0.000113,-0.00015,2.07E-05,-5.51E-05
558,115,0.000116,-0.000163,9.25E-06,-3.94E-05
559,115,0.000117,-0.000166,-9.75E-06,-3.01E-05
560,116,0.000112,-0.000175,-1.47E-05,-3.53E-05
561,116,0.000111,-0.00018,-1.19E-06,-2.22E-05
562,116,0.000112,-0.000183,2.89E-05,-0.000107
563,116,0.000122,-0.000223,-3.37E-06,-6.98E-05
564,116,0.00011,-0.000211,-2.43E-05,2.48E-05
565,117,0.000113,-0.000213,1.30E-06,-2.29E-05
566,117,0.000111,-0.00022,-8.51E-06,-3.26E-05
567,117,0.000109,-0.000226,-2.60E-06,-2.45E-05
568,117,0.00011,-0.00023,-3.76E-06,-2.28E-05
569,117,0.000108,-0.000235,-7.32E-06,-2.21E-05
570,118,0.000107,-0.000239,-1.99E-05,-2.73E-05
571,118,9.97E-05,-0.000246,-1.72E-05,-2.74E-05
572,118,0.0001,-0.00025,-4.53E-06,-4.66E-05
573,118,9.79E-05,-0.000265,-4.96E-06,-6.95E-05
574,118,9.81E-05,-0.000278,9.65E-06,-5.66E-05
575,119,0.000102,-0.000288,8.21E-06,-3.91E-05
576,119,0.000101,-0.000294,-3.01E-06,-5.56E-05
577,119,0.000101,-0.00031,-1.72E-06,-6.68E-05
578,119,0.000101,-0.00032,-7.21E-07,-4.27E-05
579,119,0.0001,-0.000327,8.34E-07,-2.73E-05
580,120,0.000101,-0.000331,-4.49E-06,-1.51E-05
581,120,9.85E-05,-0.000333,-8.30E-06,-1.28E-05
582,120,9.77E-05,-0.000336,-2.03E-06,-3.14E-05
583,120,9.77E-05,-0.000346,-1.22E-06,-4.43E-05
584,120,9.73E-05,-0.000354,1.16E-06,-4.41E-05
585,121,9.81E-05,-0.000363,3.61E-06,-4.57E-05
586,121,9.87E-05,-0.000372,3.67E-06,-4.07E-05
587,121,9.96E-05,-0.000379,9.10E-06,-4.94E-05
588,121,0.000102,-0.000392,1.33E-05,-5.65E-05
589,121,0.000105,-0.000402,9.89E-06,-3.61E-05
590,122,0.000106,-0.000407,8.55E-06,-1.18E-05
591,122,0.000108,-0.000407,1.16E-05,-2.69E-05
592,122,0.000111,-0.000417,1.18E-05,-6.14E-05
593,122,0.000113,-0.000431,1.33E-05,-6.55E-05
594,122,0.000116,-0.000443,3.96E-06,-5.84E-05
595,123,0.000115,-0.000455,-4.10E-06,-5.21E-05
596,123,0.000115,-0.000464,1.49E-06,-4.53E-05
597,123,0.000115,-0.000473,7.73E-06,-2.40E-05
598,123,0.000118,-0.000474,5.33E-06,-1.41E-05
599,123,0.000117,-0.000478,-1.28E-05,-3.59E-05
600,124,0.000113,-0.000488,-2.06E-05,-6.26E-05
601,124,0.000109,-0.000504,-1.10E-05,-5.20E-05
602,124,0.000108,-0.000509,1.67E-07,-4.82E-05
603,124,0.000109,-0.000523,6.21E-06,-4.49E-05
604,124,0.000111,-0.000527,8.23E-06,-2.87E-05
605,125,0.000113,-0.000534,1.51E-06,-4.28E-05
606,125,0.000111,-0.000544,5.98E-06,-4.41E-05
607,125,0.000115,-0.000552,2.80E-05,-3.78E-05
608,125,0.000122,-0.000559,2.86E-05,-3.25E-05
609,125,0.000126,-0.000565,4.25E-06,-4.29E-05
610,126,0.000124,-0.000576,-8.49E-06,-3.84E-05
611,126,0.000123,-0.00058,-1.99E-07,-9.52E-06
612,126,0.000124,-0.00058,1.89E-06,-2.85E-05
613,126,0.000124,-0.000592,-7.97E-06,-5.38E-05
614,126,0.000121,-0.000602,-6.90E-06,-4.16E-05
615,127,0.000121,-0.000608,-2.96E-06,-1.90E-05
616,127,0.00012,-0.000609,-2.02E-06,-2.76E-05
617,127,0.00012,-0.000619,1.71E-06,-5.47E-05
618,127,0.00012,-0.000631,1.58E-05,-4.55E-05
619,127,0.000126,-0.000638,1.53E-05,-3.82E-05
620,128,0.000127,-0.000646,-2.73E-06,-4.77E-05
621,128,0.000125,-0.000657,-9.78E-06,-3.80E-05
622,128,0.000123,-0.000662,-5.99E-06,-3.03E-05
623,128,0.000123,-0.000669,-9.40E-06,-2.84E-05
624,128,0.000119,-0.000673,-2.12E-05,-2.89E-05
625,129,0.000115,-0.00068,7.00E-06,-2.54E-05
626,129,0.000122,-0.000683,2.07E-05,-9.23E-05
627,129,0.000123,-0.000717,-1.01E-05,-0.000102
628,129,0.000118,-0.000724,-9.87E-06,-2.65E-05
629,129,0.000119,-0.000728,1.01E-05,-3.62E-05
630,130,0.000122,-0.000738,9.41E-06,-5.28E-05
631,130,0.000123,-0.000749,3.52E-06,-7.88E-06
632,130,0.000123,-0.000742,1.31E-05,6.09E-05
633,130,0.000128,-0.000725,1.76E-05,0.000101
634,130,0.00013,-0.000701,4.70E-06,9.52E-05
635,131,0.00013,-0.000686,1.87E-05,5.66E-05
636,131,0.000138,-0.000678,1.88E-05,6.15E-05
637,131,0.000137,-0.000662,1.85E-05,7.77E-05
638,131,0.000145,-0.000647,2.44E-05,8.43E-05
639,131,0.000147,-0.000628,4.16E-06,0.0001
640,132,0.000147,-0.000607,2.27E-05,0.000103
641,132,0.000156,-0.000587,2.83E-05,9.25E-05
642,132,0.000158,-0.00057,2.10E-06,8.44E-05
643,132,0.000157,-0.000553,2.66E-07,7.57E-05
644,132,0.000158,-0.00054,1.79E-06,6.77E-05
645,133,0.000158,-0.000526,4.54E-06,7.33E-05
646,133,0.00016,-0.00051,-1.96E-07,7.30E-05
647,133,0.000158,-0.000497,-7.52E-06,7.71E-05
648,133,0.000157,-0.00048,-7.14E-06,9.38E-05
649,133,0.000155,-0.000459,-7.41E-07,8.17E-05
650,134,0.000157,-0.000447,-1.63E-05,7.19E-05
651,134,0.000148,-0.000431,-1.49E-05,8.00E-05
652,134,0.000151,-0.000415,-5.64E-06,9.11E-05
653,134,0.000146,-0.000394,-1.36E-05,8.64E-05
654,134,0.000145,-0.00038,-4.68E-06,5.84E-05
655,135,0.000144,-0.000371,-7.91E-07,6.91E-05
656,135,0.000145,-0.000353,1.10E-05,8.58E-05
657,135,0.000148,-0.000336,1.69E-05,7.05E-05
658,135,0.000152,-0.000325,3.75E-06,8.45E-05
659,135,0.00015,-0.000303,-5.04E-06,8.94E-05
660,136,0.00015,-0.000289,5.37E-06,7.62E-05
661,136,0.000152,-0.000272,1.45E-05,9.13E-05
662,136,0.000155,-0.000252,1.60E-06,9.35E-05
663,136,0.000153,-0.000235,-7.98E-06,6.51E-05
664,136,0.000152,-0.000226,1.72E-07,7.54E-05
665,137,0.000153,-0.000205,-7.13E-06,9.75E-05
666,137,0.000149,-0.000187,-1.14E-05,8.20E-05
667,137,0.000148,-0.000172,1.16E-05,8.44E-05
668,137,0.000154,-0.000153,3.25E-05,8.08E-05
669,137,0.000161,-0.000139,1.93E-05,6.98E-05
670,138,0.000162,-0.000125,-7.97E-07,7.73E-05
671,138,0.000161,-0.000109,-3.96E-06,9.04E-05
672,138,0.00016,-8.93E-05,-1.42E-05,8.64E-05
673,138,0.000155,-7.39E-05,-2.26E-05,9.23E-05
674,138,0.000151,-5.24E-05,2.73E-06,9.81E-05
675,139,0.000156,-3.47E-05,1.31E-05,7.98E-05
676,139,0.000156,-2.05E-05,8.93E-06,7.19E-05
677,139,0.00016,-5.97E-06,6.43E-06,6.84E-05
678,139,0.000159,6.87E-06,-1.17E-07,6.89E-05
679,139,0.00016,2.16E-05,1.46E-05,8.01E-05
680,140,0.000165,3.89E-05,1.16E-05,8.00E-05
681,140,0.000165,5.36E-05,-4.19E-06,6.92E-05
682,140,0.000163,6.66E-05,-8.75E-07,9.06E-05
683,140,0.000164,8.99E-05,-4.11E-06,0.000105
684,140,0.000161,0.000109,-1.31E-05,6.92E-05
685,141,0.000159,0.000118,-2.42E-06,5.42E-05
686,141,0.00016,0.00013,1.54E-06,7.21E-05
687,141,0.00016,0.000146,-1.38E-05,7.50E-05
688,141,0.000155,0.00016,1.17E-05,7.57E-05
689,141,0.000164,0.000177,2.03E-05,8.15E-05
690,142,0.000163,0.000193,-8.49E-06,8.25E-05
691,142,0.000161,0.00021,4.85E-07,6.60E-05
692,142,0.000163,0.000219,-1.38E-06,6.19E-05
693,142,0.00016,0.000234,-3.81E-06,7.14E-05
694,142,0.000162,0.000248,4.05E-07,6.77E-05
695,143,0.00016,0.000261,-4.42E-06,6.03E-05
696,143,0.00016,0.000272,-3.14E-06,8.20E-05
697,143,0.000159,0.000294,-9.17E-06,8.93E-05
698,143,0.000156,0.000308,-1.52E-05,6.41E-05
699,143,0.000153,0.00032,-7.94E-06,5.77E-05
700,144,0.000153,0.000331,5.21E-06,6.50E-05
701,144,0.000155,0.000346,9.08E-06,7.85E-05
702,144,0.000157,0.000362,-1.45E-06,7.69E-05
703,144,0.000155,0.000377,6.91E-06,8.38E-05
704,144,0.000159,0.000396,1.68E-05,9.35E-05
705,145,0.000161,0.000414,7.75E-06,8.01E-05
706,145,0.000163,0.000428,8.73E-06,7.60E-05
707,145,0.000165,0.000444,1.53E-05,7.82E-05
708,145,0.000169,0.000459,1.56E-05,7.76E-05
709,145,0.000171,0.000475,1.78E-05,8.55E-05
710,146,0.000176,0.000493,8.91E-06,6.96E-05
711,146,0.000175,0.000503,9.73E-06,5.23E-05
712,146,0.00018,0.000514,5.20E-07,5.22E-05
713,146,0.000175,0.000524,-1.72E-05,5.62E-05
714,146,0.000173,0.000537,-8.71E-06,7.51E-05
715,147,0.000171,0.000554,-6.54E-06,8.23E-05
716,147,0.00017,0.00057,-5.58E-06,8.04E-05
717,147,0.000169,0.000586,-1.04E-05,9.15E-05
718,147,0.000166,0.000606,-1.98E-05,7.30E-05
719,147,0.000161,0.000616,-1.33E-05,5.14E-05
720,148,0.000161,0.000627,6.59E-06,6.22E-05
721,148,0.000164,0.000641,1.55E-05,7.23E-05
722,148,0.000167,0.000656,5.87E-06,6.50E-05
723,148,0.000166,0.000666,1.72E-06,6.83E-05
724,148,0.000168,0.000683,4.51E-07,8.02E-05
725,149,0.000166,0.000699,-1.62E-05,7.50E-05
726,149,0.000161,0.000713,-1.43E-05,8.11E-05
727,149,0.000161,0.000731,-2.86E-06,7.43E-05
728,149,0.00016,0.000743,-3.96E-07,4.77E-05
729,149,0.000161,0.00075,4.83E-06,6.16E-05
730,150,0.000162,0.000767,1.32E-05,7.55E-05
731,150,0.000166,0.00078,7.44E-06,8.68E-05
732,150,0.000165,0.000802,8.17E-06,9.67E-05
733,150,0.000169,0.000819,2.14E-05,8.12E-05
734,150,0.000173,0.000835,1.48E-05,8.32E-05
735,151,0.000175,0.000852,2.30E-05,7.49E-05
736,151,0.000183,0.000864,2.11E-05,6.23E-05
737,151,0.000183,0.000877,-7.48E-06,2.84E-05
738,151,0.00018,0.000876,-2.30E-06,-1.60E-05
739,151,0.000183,0.000871,1.32E-06,-2.58E-05
740,152,0.00018,0.000865,-6.25E-06,-3.21E-05
741,152,0.00018,0.000858,-8.29E-08,-4.22E-05
742,152,0.00018,0.000849,-2.67E-06,-5.14E-05
743,152,0.000179,0.000837,-8.05E-07,-4.16E-05
744,152,0.00018,0.000832,4.69E-07,-4.83E-05
745,153,0.000179,0.000818,-1.36E-06,-5.19E-05
746,153,0.000179,0.000811,-8.01E-06,-2.84E-05
747,153,0.000176,0.000807,3.70E-07,-1.97E-05
748,153,0.000179,0.000803,8.32E-06,-9.82E-06
749,153,0.000179,0.000803,2.67E-05,-1.25E-05
750,154,0.00019,0.000798,2.16E-05,-3.53E-05
751,154,0.000188,0.000789,-4.92E-06,-5.48E-05
752,154,0.000188,0.000776,1.50E-05,-4.15E-05
753,154,0.000194,0.000772,2.07E-05,-1.70E-05
754,154,0.000196,0.00077,7.77E-06,-2.38E-05
755,155,0.000197,0.000763,-4.02E-06,-3.65E-05
756,155,0.000195,0.000755,2.26E-06,-4.04E-05
757,155,0.000198,0.000746,1.19E-05,-5.66E-05
758,155,0.0002,0.000732,-4.76E-07,-5.61E-05
759,155,0.000198,0.000724,-1.34E-05,-3.86E-05
760,156,0.000194,0.000717,-1.24E-05,-3.88E-05
761,156,0.000193,0.000708,2.85E-06,-3.48E-05
762,156,0.000195,0.000703,1.03E-05,-4.70E-05
763,156,0.000197,0.00069,5.11E-07,-6.60E-05
764,156,0.000196,0.000677,-1.16E-05,-4.46E-05
765,157,0.000192,0.000672,-1.41E-05,-3.16E-05
766,157,0.00019,0.000664,-1.71E-05,-4.06E-05
767,157,0.000185,0.000656,-2.04E-05,-4.50E-05
768,157,0.000182,0.000646,-1.83E-05,-3.95E-05
769,157,0.000178,0.00064,-2.58E-05,-3.89E-05
770,158,0.000171,0.00063,-2.15E-05,-3.74E-05
771,158,0.00017,0.000625,-1.75E-05,-4.44E-05
772,158,0.000164,0.000613,-1.34E-05,-3.79E-05
773,158,0.000164,0.00061,2.76E-06,-9.30E-06
774,158,0.000166,0.000609,1.45E-05,-8.51E-06
775,159,0.00017,0.000606,7.70E-06,-3.75E-05
776,159,0.000169,0.000594,-1.40E-06,-5.43E-05
777,159,0.000169,0.000584,1.78E-07,-3.71E-05
778,159,0.000169,0.000579,-1.39E-05,-2.89E-05
779,159,0.000164,0.000573,-1.32E-05,-2.75E-05
780,160,0.000163,0.000568,-1.13E-05,-3.19E-05
781,160,0.000159,0.00056,-7.90E-06,-4.73E-05
782,160,0.00016,0.000549,9.56E-06,-5.37E-05
783,160,0.000163,0.000539,-1.02E-05,-3.33E-05
784,160,0.000156,0.000536,-9.39E-06,-2.22E-05
785,161,0.000159,0.00053,-4.59E-06,-4.51E-05
786,161,0.000154,0.000518,1.58E-06,-3.66E-05
787,161,0.00016,0.000515,8.25E-06,-1.26E-05
788,161,0.000158,0.000513,-3.50E-07,-2.64E-05
789,161,0.00016,0.000505,1.23E-05,-5.41E-05
790,162,0.000163,0.000491,5.50E-06,-6.24E-05
791,162,0.000162,0.00048,-1.09E-06,-4.15E-05
792,162,0.000162,0.000475,-7.36E-06,-2.72E-05
793,162,0.000159,0.000469,-1.39E-05,-2.20E-05
794,162,0.000157,0.000466,-1.41E-05,-3.09E-05
795,163,0.000154,0.000456,-3.01E-06,-4.87E-05
796,163,0.000155,0.000446,1.50E-05,-5.22E-05
797,163,0.00016,0.000435,3.07E-05,-4.12E-05
798,163,0.000168,0.00043,1.26E-05,-2.88E-05
799,163,0.000165,0.000424,6.05E-07,-3.78E-05
800,164,0.000168,0.000415,1.50E-05,-3.96E-05
801,164,0.000171,0.000408,1.47E-05,-3.29E-05
802,164,0.000174,0.000401,4.93E-06,-3.90E-05
803,164,0.000173,0.000392,7.18E-06,-6.39E-05
804,164,0.000177,0.000376,1.25E-05,-6.03E-05
805,165,0.000178,0.000368,2.60E-06,-3.50E-05
806,165,0.000178,0.000362,2.55E-06,-4.72E-05
807,165,0.000179,0.000349,4.91E-06,-5.24E-05
808,165,0.00018,0.000341,-3.25E-06,-3.85E-05
809,165,0.000177,0.000334,3.19E-06,-2.75E-05
810,166,0.000181,0.00033,7.26E-07,-2.88E-05
811,166,0.000178,0.000323,7.93E-06,-2.61E-05
812,166,0.000184,0.000319,3.70E-05,-1.66E-05
813,166,0.000192,0.000316,1.55E-05,-1.69E-05
814,166,0.00019,0.000313,1.91E-07,-2.19E-05
815,167,0.000192,0.000307,1.59E-05,-2.07E-05
816,167,0.000197,0.000304,1.37E-05,-9.37E-06
817,167,0.000198,0.000303,2.43E-06,-6.03E-05
818,167,0.000198,0.00028,-7.73E-07,-6.71E-05
819,167,0.000198,0.000277,5.35E-06,-2.50E-05
820,168,0.0002,0.00027,3.00E-06,-4.20E-05
821,168,0.000199,0.00026,-3.19E-06,-5.93E-05
822,168,0.000198,0.000247,-6.89E-06,-5.65E-05
823,168,0.000196,0.000237,-2.68E-06,-3.76E-05
824,168,0.000197,0.000232,7.23E-06,-3.52E-05
825,169,0.000199,0.000223,-4.52E-06,-5.99E-05
826,169,0.000196,0.000208,-9.70E-06,-6.14E-05
827,169,0.000195,0.000199,-1.05E-05,-5.80E-05
828,169,0.000191,0.000184,-9.35E-06,-4.99E-05
829,169,0.000191,0.000179,-8.94E-06,-2.87E-05
830,170,0.000188,0.000173,-2.38E-05,-2.60E-05
831,170,0.000182,0.000168,-2.00E-05,-2.58E-05
832,170,0.00018,0.000163,-2.12E-05,-3.73E-05
833,170,0.000173,0.000153,-8.85E-06,-3.67E-05
834,170,0.000176,0.000148,-3.94E-06,-2.66E-05
835,171,0.000172,0.000143,-7.93E-06,-3.52E-05
836,171,0.000173,0.000134,2.08E-05,-4.91E-05
837,171,0.00018,0.000123,9.65E-06,-5.05E-05
838,171,0.000177,0.000114,1.31E-06,-3.07E-05
839,171,0.000181,0.000111,1.23E-05,-2.86E-05
840,172,0.000182,0.000102,2.20E-06,-5.99E-05
841,172,0.000182,8.67E-05,1.28E-05,-4.91E-05
842,172,0.000187,8.26E-05,1.92E-05,-3.05E-05
843,172,0.000189,7.45E-05,5.06E-06,-2.73E-05
844,172,0.000189,7.16E-05,-1.18E-06,-3.02E-05
845,173,0.000189,6.25E-05,-2.53E-06,-3.85E-05
846,173,0.000188,5.62E-05,-3.49E-06,-2.97E-05
847,173,0.000187,5.06E-05,-5.66E-06,-2.26E-05
848,173,0.000186,4.72E-05,-4.06E-06,-1.50E-05
849,173,0.000186,4.46E-05,1.20E-05,-2.00E-05
850,174,0.000191,3.92E-05,7.44E-06,-2.91E-05
851,174,0.000189,3.29E-05,-1.16E-05,-4.03E-05
852,174,0.000186,2.31E-05,6.58E-06,-3.76E-05
853,174,0.000191,1.79E-05,2.57E-05,-2.70E-05
854,174,0.000196,1.23E-05,1.56E-05,-5.30E-05
855,175,0.000198,-3.33E-06,7.55E-06,-6.77E-05
856,175,0.000199,-1.48E-05,1.01E-05,-4.02E-05
857,175,0.000202,-1.94E-05,2.31E-05,-3.00E-05
858,175,0.000208,-2.68E-05,2.54E-05,-3.68E-05
859,175,0.000212,-3.41E-05,-3.44E-06,-2.54E-05
860,176,0.000207,-3.70E-05,-9.42E-06,-1.49E-05
861,176,0.000208,-4.01E-05,5.93E-06,-3.91E-05
862,176,0.000209,-5.26E-05,1.08E-05,-3.48E-05
863,176,0.000212,-5.40E-05,6.75E-06,-2.19E-05
864,176,0.000212,-6.14E-05,-3.76E-06,-2.96E-05
865,177,0.000211,-6.58E-05,-2.44E-06,-3.27E-05
866,177,0.000211,-7.45E-05,1.55E-06,-4.28E-05
867,177,0.000211,-8.30E-05,8.37E-06,-3.92E-05
868,177,0.000214,-9.02E-05,6.92E-06,-2.32E-05
869,177,0.000214,-9.23E-05,4.77E-06,-1.16E-05
870,178,0.000216,-9.48E-05,2.03E-05,-3.80E-05
871,178,0.000222,-0.000107,2.69E-05,-5.10E-05
872,178,0.000227,-0.000115,6.44E-06,-3.93E-05
873,178,0.000225,-0.000123,-4.53E-06,-5.28E-05
874,178,0.000225,-0.000136,8.66E-06,-5.17E-05
875,179,0.000228,-0.000144,4.64E-06,-4.79E-05
876,179,0.000227,-0.000156,1.71E-05,-4.93E-05
877,179,0.000235,-0.000164,2.60E-05,-3.34E-05
878,179,0.000238,-0.000169,9.50E-06,-2.07E-05
879,179,0.000239,-0.000172,-7.17E-06,-1.52E-05
880,180,0.000235,-0.000175,-3.17E-05,-2.34E-05
881,180,0.000226,-0.000181,-1.78E-05,-2.97E-05
882,180,0.000228,-0.000187,1.85E-05,-6.84E-05
883,180,0.000234,-0.000209,9.49E-06,-5.62E-05
884,180,0.000231,-0.000209,-2.80E-05,-5.24E-06
885,181,0.000222,-0.000211,-3.24E-05,-4.63E-05
886,181,0.000218,-0.000228,-1.29E-05,-4.54E-05
887,181,0.000217,-0.000229,1.63E-06,-2.92E-05
888,181,0.000219,-0.000239,3.82E-06,-4.42E-05
889,181,0.000219,-0.000247,3.13E-06,-4.19E-05
890,182,0.00022,-0.000256,4.05E-07,-4.31E-05
891,182,0.000219,-0.000264,-5.45E-06,-3.25E-05
892,182,0.000218,-0.000269,-3.92E-07,-3.04E-05
893,182,0.000219,-0.000276,-5.68E-06,-3.75E-05
894,182,0.000216,-0.000284,-1.14E-07,-5.19E-05
895,183,0.000219,-0.000297,4.59E-06,-6.03E-05
896,183,0.000218,-0.000308,-3.82E-06,-3.71E-05
897,183,0.000217,-0.000311,1.85E-06,-1.76E-05
898,183,0.000218,-0.000315,2.57E-06,-9.40E-06
899,183,0.000218,-0.000315,-1.78E-06,-2.41E-05
900,184,0.000218,-0.000325,-5.51E-06,-3.10E-05
901,184,0.000216,-0.000328,-5.73E-06,-1.26E-05
902,184,0.000215,-0.00033,2.74E-06,-2.33E-05
903,184,0.000217,-0.000337,9.06E-06,-1.99E-05
904,184,0.000219,-0.000338,3.51E-06,-9.41E-06
905,185,0.000219,-0.000341,-3.40E-06,-1.80E-05
906,185,0.000218,-0.000345,4.66E-06,-2.92E-05
