 	X	Y	Position	Time
842	20.334	1.084	29.485	2523
843	20.314	1.096	29.465	2526
844	20.302	1.061	29.454	2529
845	20.294	1.079	29.445	2532
846	20.271	1.109	29.422	2535
847	20.259	1.055	29.410	2538
848	20.227	1.079	29.378	2541
849	20.232	1.096	29.383	2544
850	20.216	1.061	29.368	2547
851	20.211	1.076	29.363	2550
852	20.192	1.106	29.343	2553
853	20.176	1.061	29.327	2556
854	20.176	1.061	29.327	2559
855	20.173	1.096	29.324	2562
856	20.168	1.054	29.319	2565
857	20.161	1.061	29.312	2568
858	20.173	1.096	29.324	2571
859	20.161	1.061	29.312	2574
860	20.161	1.061	29.312	2577
861	20.173	1.096	29.324	2580
862	20.161	1.061	29.312	2583
863	20.168	1.054	29.319	2586
864	20.173	1.096	29.324	2589
865	20.176	1.061	29.327	2592
866	20.176	1.061	29.327	2595
867	20.187	1.096	29.339	2598
868	20.192	1.087	29.343	2601
869	20.196	1.061	29.347	2604
870	20.218	1.092	29.370	2607
871	20.225	1.088	29.377	2610
872	20.239	1.054	29.390	2613
873	20.242	1.096	29.393	2616
874	20.263	1.088	29.414	2619
875	20.295	1.054	29.446	2622
876	20.300	1.072	29.451	2625
877	20.302	1.096	29.454	2628
878	20.338	1.061	29.489	2631
879	20.366	1.068	29.517	2634
880	20.373	1.096	29.524	2637
881	20.398	1.058	29.549	2640
882	20.429	1.061	29.580	2643
883	20.444	1.096	29.595	2646
884	20.479	1.061	29.630	2649
885	20.497	1.070	29.648	2652
886	20.519	1.114	29.670	2655
887	20.530	1.061	29.681	2658
888	20.578	1.068	29.729	2661
889	20.592	1.101	29.744	2664
890	20.649	1.068	29.800	2667
891	20.656	1.061	29.807	2670
892	20.696	1.109	29.847	2673
893	20.734	1.054	29.885	2676
894	20.742	1.061	29.893	2679
895	20.784	1.110	29.935	2682
896	20.809	1.063	29.960	2685
897	20.858	1.059	30.009	2688
898	20.875	1.105	30.026	2691
899	20.904	1.061	30.055	2694
900	20.946	1.054	30.097	2697
901	20.969	1.107	30.120	2700
902	21.003	1.068	30.154	2703
903	21.037	1.055	30.188	2706
904	21.078	1.106	30.229	2709
905	21.096	1.061	30.247	2712
906	21.136	1.061	30.287	2715
907	21.162	1.096	30.313	2718
908	21.213	1.079	30.364	2721
909	21.222	1.061	30.373	2724
910	21.254	1.093	30.405	2727
911	21.293	1.096	30.444	2730
912	21.300	1.054	30.451	2733
913	21.342	1.087	30.493	2736
914	21.363	1.096	30.515	2739
915	21.391	1.055	30.542	2742
916	21.432	1.072	30.583	2745
917	21.440	1.105	30.592	2748
918	21.460	1.059	30.611	2751
919	21.498	1.068	30.649	2754
920	21.511	1.105	30.662	2757
921	21.529	1.058	30.681	2760
922	21.551	1.058	30.702	2763
923	21.576	1.096	30.727	2766
924	21.583	1.054	30.734	2769
925	21.611	1.061	30.762	2772
926	21.625	1.111	30.776	2775
927	21.646	1.061	30.798	2778
928	21.654	1.068	30.805	2781
929	21.673	1.096	30.824	2784
930	21.662	1.061	30.813	2787
931	21.702	1.061	30.853	2790
932	21.710	1.101	30.861	2793
933	21.710	1.068	30.861	2796
934	21.717	1.061	30.868	2799
935	21.733	1.104	30.884	2802
936	21.732	1.061	30.883	2805
937	21.724	1.054	30.875	2808
938	21.757	1.109	30.908	2811
939	21.753	1.061	30.904	2814
940	21.762	1.059	30.913	2817
941	21.757	1.109	30.908	2820
942	21.743	1.063	30.894	2823
943	21.762	1.059	30.913	2826
944	21.761	1.101	30.913	2829
945	21.738	1.082	30.890	2832
946	21.724	1.054	30.875	2835
947	21.720	1.087	30.871	2838
948	21.720	1.087	30.871	2841
949	21.717	1.061	30.868	2844
950	21.713	1.079	30.864	2847
951	21.704	1.092	30.855	2850
952	21.671	1.058	30.822	2853
953	21.662	1.061	30.813	2856
954	21.660	1.083	30.811	2859
955	21.646	1.061	30.798	2862
956	21.639	1.068	30.790	2865
957	21.611	1.096	30.762	2868
958	21.593	1.057	30.745	2871
959	21.576	1.061	30.727	2874
960	21.576	1.096	30.727	2877
961	21.540	1.061	30.691	2880
962	21.520	1.061	30.671	2883
963	21.505	1.096	30.656	2886
964	21.487	1.066	30.638	2889
965	21.460	1.059	30.611	2892
966	21.440	1.088	30.592	2895
967	21.434	1.061	30.585	2898
968	21.391	1.055	30.542	2901
969	21.374	1.096	30.525	2904
970	21.348	1.061	30.499	2907
971	21.308	1.061	30.459	2910
972	21.293	1.096	30.444	2913
973	21.265	1.077	30.416	2916
974	21.229	1.054	30.380	2919
975	21.216	1.088	30.367	2922
976	21.187	1.078	30.338	2925
977	21.158	1.054	30.309	2928
978	21.127	1.064	30.278	2931
979	21.088	1.068	30.239	2934
980	21.063	1.052	30.214	2937
981	21.023	1.088	30.174	2940
982	21.004	1.088	30.155	2943
983	20.964	1.058	30.115	2946
984	20.932	1.068	30.083	2949
985	20.908	1.088	30.059	2952
986	20.868	1.061	30.019	2955
987	20.868	1.061	30.019	2958
988	20.817	1.100	29.968	2961
989	20.790	1.068	29.942	2964
990	20.762	1.061	29.913	2967
991	20.733	1.105	29.884	2970
992	20.700	1.067	29.851	2973
993	20.666	1.063	29.818	2976
994	20.656	1.096	29.807	2979
995	20.611	1.059	29.762	2982
996	20.578	1.068	29.729	2985
997	20.554	1.088	29.706	2988
998	20.522	1.068	29.673	2991
999	20.515	1.061	29.666	2994
1000	20.515	1.061	29.666	2997
